n,k,m,distance
8.0,7.0,10.0,2.1451895
8.0,7.0,11.0,2.217854
8.0,7.0,12.0,2.2961075
8.0,7.0,13.0,2.371606
8.0,7.0,14.0,2.447464
8.0,7.0,15.0,2.523378
8.0,7.0,16.0,2.5975395
8.0,7.0,17.0,2.6690115
8.0,7.0,18.0,2.744536
8.0,7.0,19.0,2.8215985
8.0,7.0,20.0,2.8944115
8.0,7.0,21.0,2.965259
8.0,7.0,22.0,3.0363995
8.0,7.0,23.0,3.1098775
8.0,7.0,24.0,3.178197
8.0,7.0,25.0,3.2553235
8.0,7.0,26.0,3.3149155
8.0,7.0,27.0,3.3871085
8.0,7.0,28.0,3.456097
8.0,7.0,29.0,3.515408
8.0,7.0,30.0,3.5840035
8.0,8.0,1.0,1.026387
8.0,8.0,2.0,1.346656
8.0,8.0,3.0,1.526117
8.0,8.0,4.0,1.6307435
8.0,8.0,5.0,1.720265
8.0,8.0,6.0,1.793833
8.0,8.0,7.0,1.868343
8.0,8.0,8.0,1.9357605
8.0,8.0,9.0,2.0023375
8.0,8.0,10.0,2.0697355
8.0,8.0,11.0,2.130126
8.0,8.0,12.0,2.194858
8.0,8.0,13.0,2.2572145
8.0,8.0,14.0,2.318033
8.0,8.0,15.0,2.383904
8.0,8.0,16.0,2.449952
8.0,8.0,17.0,2.512259
8.0,8.0,18.0,2.5845555
8.0,8.0,19.0,2.647459
8.0,8.0,20.0,2.7077695
8.0,8.0,21.0,2.771718
8.0,8.0,22.0,2.831015
8.0,8.0,23.0,2.8997435
8.0,8.0,24.0,2.954288
8.0,8.0,25.0,3.0251145
8.0,8.0,26.0,3.080992
8.0,8.0,27.0,3.143946
8.0,8.0,28.0,3.200335
8.0,8.0,29.0,3.2610415
8.0,8.0,30.0,3.3164415
8.0,9.0,1.0,1.026387
8.0,9.0,2.0,1.343803
8.0,9.0,3.0,1.521191
8.0,9.0,4.0,1.623255
8.0,9.0,5.0,1.7065765
8.0,9.0,6.0,1.7739095
8.0,9.0,7.0,1.8397215
8.0,9.0,8.0,1.9015345
8.0,9.0,9.0,1.9608305
8.0,9.0,10.0,2.018099
8.0,9.0,11.0,2.06936
8.0,9.0,12.0,2.123111
8.0,9.0,13.0,2.180431
8.0,9.0,14.0,2.2335345
8.0,9.0,15.0,2.290254
8.0,9.0,16.0,2.3452735
8.0,9.0,17.0,2.3997545
8.0,9.0,18.0,2.4611055
8.0,9.0,19.0,2.513573
8.0,9.0,20.0,2.570279
8.0,9.0,21.0,2.6257415
8.0,9.0,22.0,2.6762625
8.0,9.0,23.0,2.7337765
8.0,9.0,24.0,2.78836
8.0,9.0,25.0,2.849208
8.0,9.0,26.0,2.8997825
8.0,9.0,27.0,2.95823
8.0,9.0,28.0,3.0066845
8.0,9.0,29.0,3.0622745
8.0,9.0,30.0,3.113395
8.0,10.0,1.0,1.026387
8.0,10.0,2.0,1.3456315
8.0,10.0,3.0,1.5203885
8.0,10.0,4.0,1.6189725
8.0,10.0,5.0,1.698207
8.0,10.0,6.0,1.761546
8.0,10.0,7.0,1.81823
8.0,10.0,8.0,1.8783595
8.0,10.0,9.0,1.9259265
8.0,10.0,10.0,1.980059
8.0,10.0,11.0,2.025452
8.0,10.0,12.0,2.0764605
8.0,10.0,13.0,2.1211685
8.0,10.0,14.0,2.1701585
8.0,10.0,15.0,2.2168695
8.0,10.0,16.0,2.271435
8.0,10.0,17.0,2.313452
8.0,10.0,18.0,2.3669225
8.0,10.0,19.0,2.4164785
8.0,10.0,20.0,2.467517
8.0,10.0,21.0,2.514048
8.0,10.0,22.0,2.5611295
8.0,10.0,23.0,2.612239
8.0,10.0,24.0,2.6639155
8.0,10.0,25.0,2.715569
8.0,10.0,26.0,2.7612715
8.0,10.0,27.0,2.8090545
8.0,10.0,28.0,2.85118
8.0,10.0,29.0,2.9025185
8.0,10.0,30.0,2.9495955
9.0,2.0,1.0,1.026395
9.0,2.0,2.0,1.642711
9.0,2.0,3.0,2.1864485
9.0,2.0,4.0,2.703976
9.0,2.0,5.0,3.1719745
9.0,2.0,6.0,3.603765
9.0,2.0,7.0,4.0137785
9.0,2.0,8.0,4.406806
9.0,2.0,9.0,4.7584995
9.0,2.0,10.0,5.065511
9.0,2.0,11.0,5.356925
9.0,2.0,12.0,5.6536905
9.0,2.0,13.0,5.873081
9.0,2.0,14.0,6.1136785
9.0,2.0,15.0,6.345832
9.0,2.0,16.0,6.5666745
9.0,2.0,17.0,6.7197195
9.0,2.0,18.0,6.9053985
9.0,2.0,19.0,7.0704955
9.0,2.0,20.0,7.217227
9.0,2.0,21.0,7.3485425
9.0,2.0,22.0,7.472387
9.0,2.0,23.0,7.5961725
9.0,2.0,24.0,7.70986
9.0,2.0,25.0,7.796134
9.0,2.0,26.0,7.8997035
9.0,2.0,27.0,7.9833575
9.0,2.0,28.0,8.0690435
9.0,2.0,29.0,8.1581015
9.0,2.0,30.0,8.230334
9.0,3.0,1.0,1.026395
9.0,3.0,2.0,1.4087475
9.0,3.0,3.0,1.679444
9.0,3.0,4.0,1.9417205
9.0,3.0,5.0,2.201512
9.0,3.0,6.0,2.457688
9.0,3.0,7.0,2.7136405
9.0,3.0,8.0,2.953629
9.0,3.0,9.0,3.181945
9.0,3.0,10.0,3.409728
9.0,3.0,11.0,3.6096895
9.0,3.0,12.0,3.8323275
9.0,3.0,13.0,4.0121875
9.0,3.0,14.0,4.2096305
9.0,3.0,15.0,4.394005
9.0,3.0,16.0,4.575279
9.0,3.0,17.0,4.73612
9.0,3.0,18.0,4.9037165
9.0,3.0,19.0,5.069704
9.0,3.0,20.0,5.217365
9.0,3.0,21.0,5.3674405
9.0,3.0,22.0,5.5029575
9.0,3.0,23.0,5.6521265
9.0,3.0,24.0,5.7672035
9.0,3.0,25.0,5.889188
9.0,3.0,26.0,5.9954385
9.0,3.0,27.0,6.12697
9.0,3.0,28.0,6.233518
9.0,3.0,29.0,6.3495145
9.0,3.0,30.0,6.446835
9.0,4.0,1.0,1.026395
9.0,4.0,2.0,1.3698675
9.0,4.0,3.0,1.584295
9.0,4.0,4.0,1.7555145
9.0,4.0,5.0,1.9261505
9.0,4.0,6.0,2.096634
9.0,4.0,7.0,2.2683975
9.0,4.0,8.0,2.439467
9.0,4.0,9.0,2.6021815
9.0,4.0,10.0,2.773845
9.0,4.0,11.0,2.915826
9.0,4.0,12.0,3.0798105
9.0,4.0,13.0,3.230819
9.0,4.0,14.0,3.3758605
9.0,4.0,15.0,3.522827
9.0,4.0,16.0,3.6669655
9.0,4.0,17.0,3.797464
9.0,4.0,18.0,3.9322895
9.0,4.0,19.0,4.061601
9.0,4.0,20.0,4.197297
9.0,4.0,21.0,4.3229645
9.0,4.0,22.0,4.429923
9.0,4.0,23.0,4.5605895
9.0,4.0,24.0,4.666177
9.0,4.0,25.0,4.7720425
9.0,4.0,26.0,4.8820745
9.0,4.0,27.0,4.993813
9.0,4.0,28.0,5.088828
9.0,4.0,29.0,5.195273
9.0,4.0,30.0,5.299075
9.0,5.0,1.0,1.026395
9.0,5.0,2.0,1.3557435
9.0,5.0,3.0,1.5490915
9.0,5.0,4.0,1.6889995
9.0,5.0,5.0,1.8211725
9.0,5.0,6.0,1.9467955
9.0,5.0,7.0,2.071287
9.0,5.0,8.0,2.198314
9.0,5.0,9.0,2.3167565
9.0,5.0,10.0,2.447369
9.0,5.0,11.0,2.5602565
9.0,5.0,12.0,2.6871175
9.0,5.0,13.0,2.802815
9.0,5.0,14.0,2.9244835
9.0,5.0,15.0,3.0332055
9.0,5.0,16.0,3.1530645
9.0,5.0,17.0,3.2608005
9.0,5.0,18.0,3.373043
9.0,5.0,19.0,3.4829135
9.0,5.0,20.0,3.5787825
9.0,5.0,21.0,3.690746
9.0,5.0,22.0,3.7897435
9.0,5.0,23.0,3.8993495
9.0,5.0,24.0,3.9854825
9.0,5.0,25.0,4.0877695
9.0,5.0,26.0,4.18228
9.0,5.0,27.0,4.277065
9.0,5.0,28.0,4.3617475
9.0,5.0,29.0,4.4502935
9.0,5.0,30.0,4.5411535
9.0,6.0,1.0,1.026395
9.0,6.0,2.0,1.3487885
9.0,6.0,3.0,1.536518
9.0,6.0,4.0,1.660747
9.0,6.0,5.0,1.7719075
9.0,6.0,6.0,1.8704185
9.0,6.0,7.0,1.9726685
9.0,6.0,8.0,2.077123
9.0,6.0,9.0,2.1696315
9.0,6.0,10.0,2.2741425
9.0,6.0,11.0,2.3573225
9.0,6.0,12.0,2.464578
9.0,6.0,13.0,2.5544705
9.0,6.0,14.0,2.6475905
9.0,6.0,15.0,2.7469675
9.0,6.0,16.0,2.834726
9.0,6.0,17.0,2.92506
9.0,6.0,18.0,3.017424
9.0,6.0,19.0,3.120227
9.0,6.0,20.0,3.203912
9.0,6.0,21.0,3.296471
9.0,6.0,22.0,3.375986
9.0,6.0,23.0,3.469402
9.0,6.0,24.0,3.5579315
9.0,6.0,25.0,3.6366375
9.0,6.0,26.0,3.719138
9.0,6.0,27.0,3.802847
9.0,6.0,28.0,3.8759425
9.0,6.0,29.0,3.959778
9.0,6.0,30.0,4.041615
9.0,7.0,1.0,1.026395
9.0,7.0,2.0,1.3488305
9.0,7.0,3.0,1.5294425
9.0,7.0,4.0,1.645238
9.0,7.0,5.0,1.742988
9.0,7.0,6.0,1.826864
9.0,7.0,7.0,1.910799
9.0,7.0,8.0,1.993656
9.0,7.0,9.0,2.0721825
9.0,7.0,10.0,2.158616
9.0,7.0,11.0,2.2315975
9.0,7.0,12.0,2.3145665
9.0,7.0,13.0,2.3932365
9.0,7.0,14.0,2.471727
9.0,7.0,15.0,2.552863
9.0,7.0,16.0,2.628525
9.0,7.0,17.0,2.706677
9.0,7.0,18.0,2.7821505
9.0,7.0,19.0,2.863962
9.0,7.0,20.0,2.9366175
9.0,7.0,21.0,3.0159135
9.0,7.0,22.0,3.088989
9.0,7.0,23.0,3.164955
9.0,7.0,24.0,3.243882
9.0,7.0,25.0,3.3160795
9.0,7.0,26.0,3.385191
9.0,7.0,27.0,3.4599025
9.0,7.0,28.0,3.531611
9.0,7.0,29.0,3.5956115
9.0,7.0,30.0,3.6705215
9.0,8.0,1.0,1.026395
9.0,8.0,2.0,1.34769
9.0,8.0,3.0,1.526838
9.0,8.0,4.0,1.633173
9.0,8.0,5.0,1.7230555
9.0,8.0,6.0,1.7983315
9.0,8.0,7.0,1.874429
9.0,8.0,8.0,1.942817
9.0,8.0,9.0,2.0102205
9.0,8.0,10.0,2.081865
9.0,8.0,11.0,2.1408405
9.0,8.0,12.0,2.2111725
9.0,8.0,13.0,2.275202
9.0,8.0,14.0,2.3378465
9.0,8.0,15.0,2.4070825
9.0,8.0,16.0,2.4748705
9.0,8.0,17.0,2.540928
9.0,8.0,18.0,2.6147575
9.0,8.0,19.0,2.6782245
9.0,8.0,20.0,2.7424415
9.0,8.0,21.0,2.8112065
9.0,8.0,22.0,2.8745815
9.0,8.0,23.0,2.9454845
9.0,8.0,24.0,3.0062075
9.0,8.0,25.0,3.071929
9.0,8.0,26.0,3.137196
9.0,8.0,27.0,3.199206
9.0,8.0,28.0,3.261321
9.0,8.0,29.0,3.3237795
9.0,8.0,30.0,3.387398
9.0,9.0,1.0,1.026395
9.0,9.0,2.0,1.3447555
9.0,9.0,3.0,1.522272
9.0,9.0,4.0,1.624594
9.0,9.0,5.0,1.7084065
9.0,9.0,6.0,1.7757395
9.0,9.0,7.0,1.8421375
9.0,9.0,8.0,1.9057895
9.0,9.0,9.0,1.964617
9.0,9.0,10.0,2.026182
9.0,9.0,11.0,2.075788
9.0,9.0,12.0,2.1331395
9.0,9.0,13.0,2.1929005
9.0,9.0,14.0,2.2488355
9.0,9.0,15.0,2.3096875
9.0,9.0,16.0,2.36465
9.0,9.0,17.0,2.42196
9.0,9.0,18.0,2.484776
9.0,9.0,19.0,2.538982
9.0,9.0,20.0,2.599264
9.0,9.0,21.0,2.659924
9.0,9.0,22.0,2.710238
9.0,9.0,23.0,2.7723405
9.0,9.0,24.0,2.829656
9.0,9.0,25.0,2.887688
9.0,9.0,26.0,2.9460675
9.0,9.0,27.0,3.005205
9.0,9.0,28.0,3.0575735
9.0,9.0,29.0,3.114236
9.0,9.0,30.0,3.1723765
9.0,10.0,1.0,1.026395
9.0,10.0,2.0,1.345209
9.0,10.0,3.0,1.5205035
9.0,10.0,4.0,1.620552
9.0,10.0,5.0,1.700285
9.0,10.0,6.0,1.763384
9.0,10.0,7.0,1.821675
9.0,10.0,8.0,1.882052
9.0,10.0,9.0,1.931542
9.0,10.0,10.0,1.9875945
9.0,10.0,11.0,2.033944
9.0,10.0,12.0,2.087304
9.0,10.0,13.0,2.132931
9.0,10.0,14.0,2.1856575
9.0,10.0,15.0,2.2342515
9.0,10.0,16.0,2.289896
9.0,10.0,17.0,2.3356265
9.0,10.0,18.0,2.3895365
9.0,10.0,19.0,2.4413615
9.0,10.0,20.0,2.4911195
9.0,10.0,21.0,2.5441145
9.0,10.0,22.0,2.592102
9.0,10.0,23.0,2.646472
9.0,10.0,24.0,2.7009545
9.0,10.0,25.0,2.747738
9.0,10.0,26.0,2.800678
9.0,10.0,27.0,2.849755
9.0,10.0,28.0,2.8967295
9.0,10.0,29.0,2.946961
9.0,10.0,30.0,3.001824
10.0,2.0,1.0,1.026387
10.0,2.0,2.0,1.6466755
10.0,2.0,3.0,2.2039455
10.0,2.0,4.0,2.7326775
10.0,2.0,5.0,3.2197145
10.0,2.0,6.0,3.6794565
10.0,2.0,7.0,4.0905
10.0,2.0,8.0,4.5125265
10.0,2.0,9.0,4.8779065
10.0,2.0,10.0,5.214616
10.0,2.0,11.0,5.533391
10.0,2.0,12.0,5.8623795
10.0,2.0,13.0,6.125137
10.0,2.0,14.0,6.3885125
10.0,2.0,15.0,6.6557455
10.0,2.0,16.0,6.8846355
10.0,2.0,17.0,7.0607835
10.0,2.0,18.0,7.3021115
10.0,2.0,19.0,7.475953
10.0,2.0,20.0,7.6506835
10.0,2.0,21.0,7.7925805
10.0,2.0,22.0,7.9527995
10.0,2.0,23.0,8.089157
10.0,2.0,24.0,8.240482
10.0,2.0,25.0,8.346717
10.0,2.0,26.0,8.4750585
10.0,2.0,27.0,8.587313
10.0,2.0,28.0,8.666729
10.0,2.0,29.0,8.77738
10.0,2.0,30.0,8.871269
10.0,3.0,1.0,1.026387
10.0,3.0,2.0,1.409768
10.0,3.0,3.0,1.682907
10.0,3.0,4.0,1.9499375
10.0,3.0,5.0,2.216499
10.0,3.0,6.0,2.475725
10.0,3.0,7.0,2.7357925
10.0,3.0,8.0,2.9910665
10.0,3.0,9.0,3.219975
10.0,3.0,10.0,3.454438
10.0,3.0,11.0,3.670538
10.0,3.0,12.0,3.903921
10.0,3.0,13.0,4.1052235
10.0,3.0,14.0,4.3082555
10.0,3.0,15.0,4.501909
10.0,3.0,16.0,4.6989655
10.0,3.0,17.0,4.867464
10.0,3.0,18.0,5.053399
10.0,3.0,19.0,5.231577
10.0,3.0,20.0,5.4020775
10.0,3.0,21.0,5.566053
10.0,3.0,22.0,5.710365
10.0,3.0,23.0,5.867162
10.0,3.0,24.0,6.0175895
10.0,3.0,25.0,6.1396805
10.0,3.0,26.0,6.262315
10.0,3.0,27.0,6.411181
10.0,3.0,28.0,6.5366535
10.0,3.0,29.0,6.644968
10.0,3.0,30.0,6.765416
10.0,4.0,1.0,1.026387
10.0,4.0,2.0,1.3695615
10.0,4.0,3.0,1.585395
10.0,4.0,4.0,1.756349
10.0,4.0,5.0,1.92882
10.0,4.0,6.0,2.1074845
10.0,4.0,7.0,2.2818885
10.0,4.0,8.0,2.458966
10.0,4.0,9.0,2.6253835
10.0,4.0,10.0,2.7963635
10.0,4.0,11.0,2.9488395
10.0,4.0,12.0,3.116513
10.0,4.0,13.0,3.2783355
10.0,4.0,14.0,3.432715
10.0,4.0,15.0,3.587051
10.0,4.0,16.0,3.7330055
10.0,4.0,17.0,3.8728935
10.0,4.0,18.0,4.0203705
10.0,4.0,19.0,4.158789
10.0,4.0,20.0,4.2930375
10.0,4.0,21.0,4.431302
10.0,4.0,22.0,4.5496435
10.0,4.0,23.0,4.682874
10.0,4.0,24.0,4.8069385
10.0,4.0,25.0,4.9229395
10.0,4.0,26.0,5.0306715
10.0,4.0,27.0,5.161111
10.0,4.0,28.0,5.266565
10.0,4.0,29.0,5.358956
10.0,4.0,30.0,5.493933
10.0,5.0,1.0,1.026387
10.0,5.0,2.0,1.3561005
10.0,5.0,3.0,1.5507825
10.0,5.0,4.0,1.692559
10.0,5.0,5.0,1.8276875
10.0,5.0,6.0,1.952629
10.0,5.0,7.0,2.079566
10.0,5.0,8.0,2.211017
10.0,5.0,9.0,2.3306565
10.0,5.0,10.0,2.464139
10.0,5.0,11.0,2.5867195
10.0,5.0,12.0,2.7123875
10.0,5.0,13.0,2.8324875
10.0,5.0,14.0,2.955313
10.0,5.0,15.0,3.072128
10.0,5.0,16.0,3.194807
10.0,5.0,17.0,3.3080675
10.0,5.0,18.0,3.4279545
10.0,5.0,19.0,3.542779
10.0,5.0,20.0,3.6487515
10.0,5.0,21.0,3.7543525
10.0,5.0,22.0,3.8672645
10.0,5.0,23.0,3.977548
10.0,5.0,24.0,4.074
10.0,5.0,25.0,4.1859755
10.0,5.0,26.0,4.2797585
10.0,5.0,27.0,4.387122
10.0,5.0,28.0,4.4754035
10.0,5.0,29.0,4.5665215
10.0,5.0,30.0,4.6747065
10.0,6.0,1.0,1.026387
10.0,6.0,2.0,1.350149
10.0,6.0,3.0,1.5386295
10.0,6.0,4.0,1.6629
10.0,6.0,5.0,1.7771055
10.0,6.0,6.0,1.877763
10.0,6.0,7.0,1.9814135
10.0,6.0,8.0,2.0870305
10.0,6.0,9.0,2.183149
10.0,6.0,10.0,2.2867095
10.0,6.0,11.0,2.37464
10.0,6.0,12.0,2.4864705
10.0,6.0,13.0,2.5827975
10.0,6.0,14.0,2.679114
10.0,6.0,15.0,2.7778055
10.0,6.0,16.0,2.8686065
10.0,6.0,17.0,2.966211
10.0,6.0,18.0,3.0660665
10.0,6.0,19.0,3.168267
10.0,6.0,20.0,3.256456
10.0,6.0,21.0,3.3510085
10.0,6.0,22.0,3.4348775
10.0,6.0,23.0,3.534646
10.0,6.0,24.0,3.6278465
10.0,6.0,25.0,3.713281
10.0,6.0,26.0,3.7979055
10.0,6.0,27.0,3.888865
10.0,6.0,28.0,3.964444
10.0,6.0,29.0,4.0461055
10.0,6.0,30.0,4.1380315
10.0,7.0,1.0,1.026387
10.0,7.0,2.0,1.348467
10.0,7.0,3.0,1.5294645
10.0,7.0,4.0,1.6451185
10.0,7.0,5.0,1.7441325
10.0,7.0,6.0,1.830041
10.0,7.0,7.0,1.9133455
10.0,7.0,8.0,1.999857
10.0,7.0,9.0,2.0807745
10.0,7.0,10.0,2.1666785
10.0,7.0,11.0,2.2416165
10.0,7.0,12.0,2.326806
10.0,7.0,13.0,2.4090665
10.0,7.0,14.0,2.488968
10.0,7.0,15.0,2.5744585
10.0,7.0,16.0,2.6494425
10.0,7.0,17.0,2.7336495
10.0,7.0,18.0,2.81535
10.0,7.0,19.0,2.8988485
10.0,7.0,20.0,2.9752115
10.0,7.0,21.0,3.0529265
10.0,7.0,22.0,3.13029
10.0,7.0,23.0,3.211582
10.0,7.0,24.0,3.29234
10.0,7.0,25.0,3.371982
10.0,7.0,26.0,3.4398735
10.0,7.0,27.0,3.5203895
10.0,7.0,28.0,3.5951315
10.0,7.0,29.0,3.66097
10.0,7.0,30.0,3.7460235
10.0,8.0,1.0,1.026387
10.0,8.0,2.0,1.3470855
10.0,8.0,3.0,1.5274185
10.0,8.0,4.0,1.634488
10.0,8.0,5.0,1.7255415
10.0,8.0,6.0,1.802052
10.0,8.0,7.0,1.8784835
10.0,8.0,8.0,1.9491605
10.0,8.0,9.0,2.0179735
10.0,8.0,10.0,2.0878655
10.0,8.0,11.0,2.152225
10.0,8.0,12.0,2.2230185
10.0,8.0,13.0,2.2900165
10.0,8.0,14.0,2.355803
10.0,8.0,15.0,2.4242725
10.0,8.0,16.0,2.495217
10.0,8.0,17.0,2.5652275
10.0,8.0,18.0,2.6416645
10.0,8.0,19.0,2.709733
10.0,8.0,20.0,2.7741235
10.0,8.0,21.0,2.845773
10.0,8.0,22.0,2.9108835
10.0,8.0,23.0,2.984292
10.0,8.0,24.0,3.0483175
10.0,8.0,25.0,3.118588
10.0,8.0,26.0,3.1824965
10.0,8.0,27.0,3.250984
10.0,8.0,28.0,3.3144995
10.0,8.0,29.0,3.376155
10.0,8.0,30.0,3.446648
10.0,9.0,1.0,1.026387
10.0,9.0,2.0,1.344963
10.0,9.0,3.0,1.5225595
10.0,9.0,4.0,1.6266215
10.0,9.0,5.0,1.7106905
10.0,9.0,6.0,1.7794715
10.0,9.0,7.0,1.8459865
10.0,9.0,8.0,1.910939
10.0,9.0,9.0,1.971278
10.0,9.0,10.0,2.032648
10.0,9.0,11.0,2.084644
10.0,9.0,12.0,2.145048
10.0,9.0,13.0,2.2053795
10.0,9.0,14.0,2.2619015
10.0,9.0,15.0,2.3238885
10.0,9.0,16.0,2.3798005
10.0,9.0,17.0,2.4378385
10.0,9.0,18.0,2.506537
10.0,9.0,19.0,2.566714
10.0,9.0,20.0,2.6245255
10.0,9.0,21.0,2.683557
10.0,9.0,22.0,2.7375615
10.0,9.0,23.0,2.8054215
10.0,9.0,24.0,2.864837
10.0,9.0,25.0,2.927394
10.0,9.0,26.0,2.982994
10.0,9.0,27.0,3.0458345
10.0,9.0,28.0,3.102639
10.0,9.0,29.0,3.158112
10.0,9.0,30.0,3.2197295
10.0,10.0,1.0,1.026387
10.0,10.0,2.0,1.345071
10.0,10.0,3.0,1.52104
10.0,10.0,4.0,1.620828
10.0,10.0,5.0,1.7023325
10.0,10.0,6.0,1.7659785
10.0,10.0,7.0,1.8248945
10.0,10.0,8.0,1.885786
10.0,10.0,9.0,1.9376405
10.0,10.0,10.0,1.993186
10.0,10.0,11.0,2.042044
10.0,10.0,12.0,2.0947275
10.0,10.0,13.0,2.1441725
10.0,10.0,14.0,2.194842
10.0,10.0,15.0,2.2471115
10.0,10.0,16.0,2.3036815
10.0,10.0,17.0,2.3512905
10.0,10.0,18.0,2.407796
10.0,10.0,19.0,2.4635515
10.0,10.0,20.0,2.514561
10.0,10.0,21.0,2.566105
10.0,10.0,22.0,2.6175975
10.0,10.0,23.0,2.673586
10.0,10.0,24.0,2.7303095
10.0,10.0,25.0,2.781152
10.0,10.0,26.0,2.83056
10.0,10.0,27.0,2.883882
10.0,10.0,28.0,2.93452
10.0,10.0,29.0,2.984263
10.0,10.0,30.0,3.042772
11.0,2.0,1.0,1.026383
11.0,2.0,2.0,1.647039
11.0,2.0,3.0,2.214347
11.0,2.0,4.0,2.754648
11.0,2.0,5.0,3.253914
11.0,2.0,6.0,3.7178985
11.0,2.0,7.0,4.159626
11.0,2.0,8.0,4.5837555
11.0,2.0,9.0,4.990213
11.0,2.0,10.0,5.350312
11.0,2.0,11.0,5.684284
11.0,2.0,12.0,6.0072045
11.0,2.0,13.0,6.297711
11.0,2.0,14.0,6.5974765
11.0,2.0,15.0,6.8604455
11.0,2.0,16.0,7.1463225
11.0,2.0,17.0,7.346321
11.0,2.0,18.0,7.623341
11.0,2.0,19.0,7.8114225
11.0,2.0,20.0,8.006482
11.0,2.0,21.0,8.1952255
11.0,2.0,22.0,8.361783
11.0,2.0,23.0,8.5386985
11.0,2.0,24.0,8.674985
11.0,2.0,25.0,8.8117065
11.0,2.0,26.0,8.977145
11.0,2.0,27.0,9.0944695
11.0,2.0,28.0,9.1994165
11.0,2.0,29.0,9.315072
11.0,2.0,30.0,9.435762
11.0,3.0,1.0,1.026383
11.0,3.0,2.0,1.4091125
11.0,3.0,3.0,1.6812565
11.0,3.0,4.0,1.9532625
11.0,3.0,5.0,2.223189
11.0,3.0,6.0,2.4937255
11.0,3.0,7.0,2.7631335
11.0,3.0,8.0,3.0075925
11.0,3.0,9.0,3.2546385
11.0,3.0,10.0,3.4974525
11.0,3.0,11.0,3.7170625
11.0,3.0,12.0,3.955585
11.0,3.0,13.0,4.1589575
11.0,3.0,14.0,4.38056
11.0,3.0,15.0,4.584837
11.0,3.0,16.0,4.8000865
11.0,3.0,17.0,4.977871
11.0,3.0,18.0,5.182028
11.0,3.0,19.0,5.350029
11.0,3.0,20.0,5.5345835
11.0,3.0,21.0,5.707305
11.0,3.0,22.0,5.8705425
11.0,3.0,23.0,6.047647
11.0,3.0,24.0,6.1886405
11.0,3.0,25.0,6.3372345
11.0,3.0,26.0,6.464927
11.0,3.0,27.0,6.627916
11.0,3.0,28.0,6.755555
11.0,3.0,29.0,6.88191
11.0,3.0,30.0,7.013813
11.0,4.0,1.0,1.026383
11.0,4.0,2.0,1.372003
11.0,4.0,3.0,1.5862355
11.0,4.0,4.0,1.7608005
11.0,4.0,5.0,1.9367055
11.0,4.0,6.0,2.114781
11.0,4.0,7.0,2.294626
11.0,4.0,8.0,2.4673615
11.0,4.0,9.0,2.6425155
11.0,4.0,10.0,2.821508
11.0,4.0,11.0,2.9745185
11.0,4.0,12.0,3.1443485
11.0,4.0,13.0,3.308041
11.0,4.0,14.0,3.4664195
11.0,4.0,15.0,3.6228805
11.0,4.0,16.0,3.789338
11.0,4.0,17.0,3.9220615
11.0,4.0,18.0,4.080881
11.0,4.0,19.0,4.2198345
11.0,4.0,20.0,4.3704095
11.0,4.0,21.0,4.5073675
11.0,4.0,22.0,4.6345445
11.0,4.0,23.0,4.7811655
11.0,4.0,24.0,4.8968025
11.0,4.0,25.0,5.02916
11.0,4.0,26.0,5.1412765
11.0,4.0,27.0,5.27939
11.0,4.0,28.0,5.39171
11.0,4.0,29.0,5.5005025
11.0,4.0,30.0,5.629313
11.0,5.0,1.0,1.026383
11.0,5.0,2.0,1.3557985
11.0,5.0,3.0,1.547259
11.0,5.0,4.0,1.692782
11.0,5.0,5.0,1.829816
11.0,5.0,6.0,1.9581855
11.0,5.0,7.0,2.086751
11.0,5.0,8.0,2.2165285
11.0,5.0,9.0,2.343646
11.0,5.0,10.0,2.4796845
11.0,5.0,11.0,2.602635
11.0,5.0,12.0,2.73272
11.0,5.0,13.0,2.8550305
11.0,5.0,14.0,2.9863325
11.0,5.0,15.0,3.1023305
11.0,5.0,16.0,3.236289
11.0,5.0,17.0,3.344257
11.0,5.0,18.0,3.4696585
11.0,5.0,19.0,3.586857
11.0,5.0,20.0,3.699363
11.0,5.0,21.0,3.8123565
11.0,5.0,22.0,3.9271865
11.0,5.0,23.0,4.0435345
11.0,5.0,24.0,4.1386875
11.0,5.0,25.0,4.263012
11.0,5.0,26.0,4.364073
11.0,5.0,27.0,4.4721245
11.0,5.0,28.0,4.5725005
11.0,5.0,29.0,4.658206
11.0,5.0,30.0,4.7733145
11.0,6.0,1.0,1.026383
11.0,6.0,2.0,1.349621
11.0,6.0,3.0,1.5368635
11.0,6.0,4.0,1.663188
11.0,6.0,5.0,1.7766035
11.0,6.0,6.0,1.879639
11.0,6.0,7.0,1.984483
11.0,6.0,8.0,2.089457
11.0,6.0,9.0,2.189446
11.0,6.0,10.0,2.29557
11.0,6.0,11.0,2.385066
11.0,6.0,12.0,2.4996155
11.0,6.0,13.0,2.5937
11.0,6.0,14.0,2.6954165
11.0,6.0,15.0,2.7995705
11.0,6.0,16.0,2.8959815
11.0,6.0,17.0,2.988429
11.0,6.0,18.0,3.095154
11.0,6.0,19.0,3.2002115
11.0,6.0,20.0,3.291174
11.0,6.0,21.0,3.39204
11.0,6.0,22.0,3.479274
11.0,6.0,23.0,3.5790485
11.0,6.0,24.0,3.6759935
11.0,6.0,25.0,3.766106
11.0,6.0,26.0,3.854657
11.0,6.0,27.0,3.9514705
11.0,6.0,28.0,4.0341585
