,generation,mother,father,child,child_no
223,25,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-11.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-4-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-4-6-4-7-7-8,8.0
224,25,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-11.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-4-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-10.0-13.0-2.0-9.0-11.0-8.0-7.0-4.0-5.0-9-9-2-4-6-4-7-7-8,9.0
225,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-9.0-8.0-4.0-5.0-9-9-2-5-6-3-6-7-8,1.0
226,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-15.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,2.0
227,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,3.0
228,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,4.0
229,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-9.0-17.0-2.0-6.0-9.0-8.0-8.0-7.0-8.0-9-9-2-5-6-4-6-7-8,5.0
230,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-10-9-2-5-6-4-6-7-8,6.0
231,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,7.0
232,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,8.0
233,26,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-15.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-6-7-8,9.0
234,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-3.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,1.0
235,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,2.0
236,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.33-0.61-0.54-0.15-0.33-0.99-0.66-0.93-0.22-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,3.0
237,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-9.0-4.0-5.0-9-9-2-5-6-4-7-7-8,4.0
238,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-10-8-2-5-7-3-7-8-7,5.0
239,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-4.0-7.0-9-9-3-5-6-4-7-7-8,6.0
240,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-7.0-10.0-8.0-8.0-5.0-5.0-9-9-2-5-6-4-7-7-8,7.0
241,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.5-0.73-0.57-0.36-0.09-0.85-0.11-0.2-0.82-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,8.0
242,27,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-5.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-8-8-2-6-5-4-7-6-7,9.0
243,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.8-0.21-0.41-0.44-0.49-0.5-0.2-0.5-0.52-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,1.0
244,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,2.0
245,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-5.0-7.0-9-10-2-5-6-4-7-8-8,3.0
246,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,4.0
247,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-6-7-8,5.0
248,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-8-9-2-5-6-4-7-7-8,6.0
249,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-4-6-4-7-7-8,7.0
250,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-5.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,8.0
251,28,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-9-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,9.0
252,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,1.0
253,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-9.0-13.0-4.0-6.0-9.0-8.0-10.0-4.0-8.0-9-10-2-5-6-4-7-7-8,2.0
254,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,3.0
255,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-7.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,4.0
256,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-15.0-2.0-9.0-13.0-11.0-7.0-7.0-8.0-9-10-2-5-6-4-7-7-8,5.0
257,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.07-0.39-0.13-0.04-0.41-0.06-0.14-0.82-0.17-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,6.0
258,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-14.0-2.0-6.0-10.0-9.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,7.0
259,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-8.0-15.0-4.0-6.0-13.0-8.0-7.0-7.0-9.0-9-10-2-5-6-4-7-7-8,8.0
260,29,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.79-0.3-0.14-0.03-0.67-0.13-0.47-0.55-0.11-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-3-7-7-8,9.0
261,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.8-0.59-0.61-0.14-0.55-0.25-0.82-0.71-0.69-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,1.0
262,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.38-0.44-0.34-0.5-0.59-0.5-0.36-0.4-0.5-9.0-14.0-4.0-9.0-12.0-8.0-8.0-6.0-9.0-9-10-2-5-7-4-7-7-8,2.0
263,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.38-0.44-0.34-0.5-0.59-0.5-0.36-0.4-0.5-7.0-13.0-3.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,3.0
264,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.38-0.44-0.34-0.5-0.59-0.5-0.36-0.4-0.5-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-6-7-4-7-7-8,4.0
265,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.38-0.44-0.34-0.5-0.59-0.5-0.36-0.4-0.5-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-8-10-2-5-7-4-7-7-8,5.0
266,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.38-0.44-0.34-0.5-0.59-0.5-0.36-0.4-0.5-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-4-7-4-7-7-8,6.0
267,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.38-0.44-0.34-0.5-0.59-0.5-0.36-0.4-0.5-7.0-13.0-2.0-6.0-11.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,7.0
268,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.38-0.44-0.34-0.5-0.59-0.5-0.36-0.4-0.5-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-8-7-8,8.0
269,30,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.24-0.48-0.4-0.66-0.56-0.62-0.33-0.34-0.63-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-6-4-7-7-8,0.38-0.44-0.34-0.5-0.59-0.5-0.36-0.4-0.5-7.0-13.0-2.0-6.0-10.0-8.0-7.0-4.0-7.0-9-10-2-5-7-4-7-7-8,9.0
270,31,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,1.0
271,31,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-8-10-2-5-7-4-7-7-8,2.0
272,31,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-13.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-7.0-14.0-2.0-6.0-10.0-8.0-8.0-4.0-7.0-9-10-2-5-7-4-7-7-8,0.52-0.39-0.27-0.34-0.62-0.38-0.4-0.45-0.37-6.0-16.0-3.0-9.0-9.0-9.0-11.0-4.0-9.0-9-10-2-5-7-4-7-7-8,3.0
