,generation,mother,father,child,child_no,mutation
609,73,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|15|18|13|14|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|13|15|19|22|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|13|15|16|22|23|8|7|7|9|8|7|8|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|1.0|-1.0|1.0|0.0|1.0
610,73,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|15|18|13|14|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|13|15|19|22|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|15|18|13|13|15|19|20|23|9|6|6|10|7|8|8|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
611,73,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|15|18|13|14|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|13|15|19|22|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|13|15|19|22|23|9|7|6|10|6|8|8|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
612,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|18|20|14|16|15|19|23|22|9|7|6|10|7|8|8|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|-1.0|-3.0|0.0|-3.0|-1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
613,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|15|18|13|15|15|16|19|23|9|7|6|10|7|7|8|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
614,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|18|13|15|15|16|20|23|9|6|7|10|7|8|8|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|0.0|0.0
615,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|18|13|13|15|16|22|23|9|8|7|10|8|7|9|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|-1.0|1.0|-1.0|-1.0
616,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
617,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|16|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
618,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|15|18|13|13|15|16|22|23|8|8|7|10|7|8|7|8,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0|0.0|0.0|0.0|1.0|-1.0
619,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|16|18|13|15|15|16|20|23|9|7|5|10|7|8|8|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
620,74,0.02|0.12|0.88|0.29|0.06|0.68|0.68|0.76|15|18|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.48|0.63|0.44|0.58|0.6|0.39|0.58|0.52|17|18|13|15|15|16|22|23|9|7|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|15|18|13|15|15|16|22|23|9|7|7|10|7|8|8|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
621,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.34|0.58|0.64|0.48|0.5|0.37|0.48|0.54|19|20|13|12|18|17|22|23|8|8|6|10|7|8|8|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|0.0|1.0|-2.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
622,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.34|0.58|0.64|0.48|0.5|0.37|0.48|0.54|16|19|12|15|16|16|22|28|9|8|6|10|7|8|8|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|1.0|-2.0|0.0|0.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
623,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.45|0.74|0.61|0.84|0.5|0.96|0.58|0.88|17|17|13|14|16|16|21|23|9|8|6|10|7|8|8|7,3.0,-0.10999999999999999|-0.16000000000000003|0.030000000000000027|-0.36|0.0|-0.59|-0.09999999999999998|-0.33999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
624,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,4.0,0.2|0.57|-0.08999999999999997|-0.09999999999999998|0.4|-0.17000000000000004|-0.27|0.32000000000000006|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
625,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.34|0.58|0.64|0.48|0.5|0.37|0.48|0.54|17|17|13|13|15|16|20|23|8|8|6|10|6|8|8|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
626,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.34|0.58|0.64|0.48|0.5|0.37|0.48|0.54|17|20|13|13|16|16|20|26|8|8|6|10|7|7|8|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0
627,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.34|0.58|0.64|0.48|0.5|0.37|0.48|0.54|18|21|15|15|17|15|20|28|9|7|6|10|7|8|8|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-2.0|-1.0|-1.0|1.0|0.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
628,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.34|0.58|0.64|0.48|0.5|0.37|0.48|0.54|17|17|13|14|16|16|21|26|7|8|6|10|7|8|8|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
629,75,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.25|0.38|0.66|0.43|0.33|0.54|0.63|0.64|17|17|13|13|15|16|20|23|9|7|6|10|7|8|8|7,0.21|0.92|0.92|0.98|0.3|0.24|0.15|0.55|17|17|13|13|16|16|21|26|8|8|6|10|7|8|8|7,9.0,0.13000000000000003|-0.3400000000000001|-0.28|-0.5|0.2|0.13|0.32999999999999996|-0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
630,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|12|14|16|16|21|26|8|8|6|10|7|8|8|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
631,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|15|16|20|23|8|8|6|10|7|8|8|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
632,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|12|14|15|16|20|23|9|8|6|10|7|8|8|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
633,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|12|14|15|16|20|23|9|8|6|10|8|8|8|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
634,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,5.0,0.24000000000000002|-0.24|0.27|0.040000000000000036|-0.5|-0.07|0.23000000000000004|-0.48999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
635,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|13|16|16|20|23|8|8|6|10|7|8|8|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
636,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|14|13|16|16|21|26|9|8|7|10|7|8|8|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
637,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
638,76,0.14|0.01|0.73|0.58|0.1|0.54|0.75|0.22|17|20|13|13|15|16|20|23|9|8|6|10|7|8|8|7,0.42|0.78|0.61|0.52|0.66|0.2|0.32|0.44|17|20|13|14|16|16|21|26|8|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|18|22|12|16|14|18|19|25|8|8|6|10|7|8|8|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-2.0|1.0|-3.0|1.0|-2.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
639,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
640,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|14|16|16|22|26|9|8|6|10|7|8|8|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
641,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|15|16|16|20|26|9|8|6|10|7|8|8|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
642,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|14|16|16|20|23|10|7|7|10|7|7|9|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|0.0|0.0|1.0|-1.0|0.0
643,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|18|20|13|14|16|16|20|23|9|8|6|10|6|8|8|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0
644,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.35|0.59|0.05|0.38|0.23|0.17|0.21|0.01|17|20|13|14|16|16|21|23|9|8|6|10|7|8|8|7,6.0,-0.18999999999999997|-0.06999999999999995|0.49000000000000005|0.15000000000000002|0.4|0.23|0.22|0.5599999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
645,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|14|16|16|20|26|9|8|6|10|7|8|7|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
646,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|19|20|14|16|18|15|20|25|9|8|6|10|7|8|8|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-1.0|-2.0|-2.0|1.0|1.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
647,77,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|16|20|13|14|16|16|21|23|9|8|6|10|7|8|8|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
648,78,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|14|16|15|20|26|9|8|6|10|7|8|8|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
649,78,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|14|16|16|21|26|10|9|5|10|6|8|7|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|0.0|1.0|0.0|1.0|1.0
650,78,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.64|0.53|0.75|0.82|0.93|0.2|0.63|0.74|17|20|13|14|16|16|21|23|9|8|6|10|7|8|8|7,3.0,-0.48|-0.010000000000000009|-0.20999999999999996|-0.2899999999999999|-0.30000000000000004|0.2|-0.2|-0.17000000000000004|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
651,78,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|14|16|16|20|26|10|8|5|9|7|9|7|8,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|1.0|0.0|-1.0|1.0|-1.0
652,78,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|17|20|13|14|16|16|20|26|9|8|6|9|7|8|8|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
653,78,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.16|0.52|0.54|0.53|0.63|0.4|0.43|0.57|16|20|13|14|16|16|21|23|9|8|6|10|7|8|8|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
654,78,0.04|0.64|0.4|0.51|0.88|0.44|0.31|0.82|17|20|13|14|16|16|20|23|9|8|6|10|7|8|8|7,0.28|0.4|0.67|0.55|0.38|0.37|0.54|0.33|17|20|13|14|16|16|21|26|9|8|6|10|7|8|8|7,0.72|0.3|0.63|0.49|0.53|0.91|0.4|0.52|17|20|13|14|16|16|21|23|9|8|6|10|7|8|8|7,7.0,-0.5599999999999999|0.22000000000000003|-0.08999999999999997|0.040000000000000036|0.09999999999999998|-0.51|0.02999999999999997|0.04999999999999993|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
