,generation,mother,father,child,child_no,mutation
10,1,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.83|0.31|0.93|0.26|0.05|0.62|0.49|0.57|0.96|6|20|5|16|26|22|26|12|14|4|3|9|5|6|6|2|2|8,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|15|28|29|28|26|11|20|10|9|4|3|9|5|3|6|2|5|8,11.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
11,1,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.83|0.31|0.93|0.26|0.05|0.62|0.49|0.57|0.96|6|20|5|16|26|22|26|12|14|4|3|9|5|6|6|2|2|8,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|15|20|29|28|26|11|26|10|9|9|3|6|3|5|4|2|3|4,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|-1.0|1.0|1.0|0.0|0.0|-1.0|0.0
12,1,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.83|0.31|0.93|0.26|0.05|0.62|0.49|0.57|0.96|6|20|5|16|26|22|26|12|14|4|3|9|5|6|6|2|2|8,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6.0|10.0|6.0|15.0|10.0|2.0|10.0|15.0|10.0|4|2|5|5|6|6|2|2|8,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|10.0|23.0|1.0|-3.0|9.0|10.0|-5.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
13,1,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.83|0.31|0.93|0.26|0.05|0.62|0.49|0.57|0.96|6|20|5|16|26|22|26|12|14|4|3|9|5|6|6|2|2|8,0.95|0.42|0.33|0.36|0.63|0.93|0.14|0.31|0.76|15|28|29|28|7|22|26|12|9|4|2|9|4|6|4|2|2|8,14.0,-0.09|0.09|0.42|0.08|-0.51|-0.27|0.46|0.19|0.19|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
14,1,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.83|0.31|0.93|0.26|0.05|0.62|0.49|0.57|0.96|6|20|5|16|26|22|26|12|14|4|3|9|5|6|6|2|2|8,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|20|29|16|6|22|20|10|9|4|2|9|5|6|6|2|2|8,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
15,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|15|30|28|15|10|23|19|13|12|8|2|2|4|2|4|2|2|2,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|1.0|1.0|-3.0|-1.0|1.0|-3.0|-3.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
16,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|6|28|29|16|7|22|20|10|9|8|2|2|4|3|2|2|5|4,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
17,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|6|28|29|28|7|22|20|10|9|8|2|2|2|2|4|2|2|2,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
18,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.59|0.55|0.69|0.9|0.32|0.19|0.11|0.81|0.48|15|28|29|28|7|11|20|10|9|8|2|2|4|3|2|2|2|2,4.0,0.28|0.06|-0.03|-0.37|-0.17|0.49|0.55|-0.35|0.46|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
19,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|15|28|29|16|7|10|20|10|9|2|2|2|4|2|4|2|5|4,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
20,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|14|28|29|28|7|22|20|10|9|8|2|2|2|3|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
21,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|15|28|29|16|7|22|20|10|9|2|2|5|2|2|2|2|5|2,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
22,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|15|28|29|16|7|22|20|10|9|8|2|5|2|3|2|2|2|4,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
23,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|17|30|28|19|10|10|21|11|9|8|2|2|2|2|2|2|2|2,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-2.0|1.0|-3.0|-3.0|1.0|-1.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
24,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.23|0.66|0.22|0.41|0.87|0.85|0.16|0.7|0.89|6|28|29|16|7|11|20|10|9|8|2|5|2|2|2|2|5|2,10.0,0.64|-0.05|0.44|0.12|-0.72|-0.17|0.5|-0.24|0.05|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
25,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.8|0.72|0.96|0.38|0.81|0.92|0.03|0.04|0.47|6|28|29|16|7|11|20|10|9|8|2|2|4|3|4|2|2|4,11.0,0.07|-0.11|-0.3|0.15|-0.66|-0.24|0.63|0.42|0.47|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
26,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,12.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|5.0|22.0|19.0|10.0|1.0|6.0|10.0|-5.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
27,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|15|28|29|28|7|11|20|10|9|8|2|2|2|2|2|2|5|4,13.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
28,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|6|28|29|28|7|22|20|10|9|2|3|4|2|2|5|2|3|2,14.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|1.0|-1.0|0.0|-1.0|0.0
29,2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.86|0.51|0.75|0.44|0.12|0.66|0.6|0.5|0.95|6|28|29|16|7|22|20|10|9|2|2|2|2|2|2|2|2|2,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|15|28|29|16|6|22|20|10|9|2|2|2|4|3|4|2|5|4,15.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
30,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.88|0.66|0.62|0.57|0.16|0.68|0.69|0.44|0.94|10.0|6.0|10.0|6.0|7.0|11.0|10.0|15.0|10.0|9|2|2|4|3|4|2|5|4,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
31,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.88|0.66|0.62|0.57|0.16|0.68|0.69|0.44|0.94|10.0|6.0|29.0|28.0|7.0|11.0|20.0|15.0|10.0|8|2|2|4|3|2|2|5|4,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
32,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.66|0.22|0.1|0.75|0.2|0.08|0.81|1.0|0.23|15.0|28.0|29.0|6.0|6.0|5.0|10.0|15.0|9.0|8|2|2|4|3|2|2|5|2,3.0,0.22|0.44|0.52|-0.18|-0.04|0.6|-0.12|-0.56|0.71|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
33,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.88|0.66|0.62|0.57|0.16|0.68|0.69|0.44|0.94|10.0|28.0|29.0|6.0|7.0|5.0|20.0|10.0|10.0|9|3|5|3|3|3|2|4|3,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|0.0|1.0|0.0|-1.0|0.0|1.0|-1.0
34,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.88|0.66|0.62|0.57|0.16|0.68|0.69|0.44|0.94|15.0|28.0|10.0|6.0|7.0|6.0|10.0|10.0|9.0|2|2|2|4|3|2|2|5|2,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
35,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.88|0.66|0.62|0.57|0.16|0.68|0.69|0.44|0.94|10.0|28.0|29.0|6.0|7.0|5.0|20.0|10.0|10.0|2|2|2|2|2|2|2|2|2,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|6.0|0.0|3.0|2.0|1.0|2.0|0.0|3.0|0.0
36,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.88|0.66|0.62|0.57|0.16|0.68|0.69|0.44|0.94|11.0|6.0|30.0|29.0|6.0|13.0|11.0|9.0|11.0|8|2|2|4|3|4|2|5|4,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|0.0|-2.0|-1.0|1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
37,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.29|0.83|0.78|0.54|0.23|0.28|0.39|0.25|0.34|15.0|6.0|29.0|6.0|6.0|5.0|20.0|10.0|9.0|8|2|2|4|3|4|2|5|2,8.0,0.59|-0.17|-0.16|0.03|-0.07|0.4|0.3|0.19|0.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
38,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.88|0.66|0.62|0.57|0.16|0.68|0.69|0.44|0.94|15.0|6.0|10.0|28.0|7.0|11.0|10.0|15.0|10.0|2|3|5|4|3|2|2|5|4,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
39,3,0.87|0.61|0.66|0.53|0.15|0.68|0.66|0.46|0.94|10.0|6.0|10.0|6.0|6.0|5.0|10.0|15.0|10.0|2|2|2|4|3|2|2|5|2,0.88|0.71|0.57|0.62|0.18|0.69|0.72|0.43|0.94|15|28|29|28|7|11|20|10|9|8|2|5|4|3|4|2|5|4,0.88|0.66|0.62|0.57|0.16|0.68|0.69|0.44|0.94|15.0|28.0|10.0|6.0|6.0|5.0|20.0|10.0|10.0|2|2|5|4|3|2|2|5|4,10.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
