,generation,mother,father,child,child_no,mutation
300,34,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|6|4|7|3|4|6,0.54|0.2|0.5|0.48|0.5|0.24|0.53|0.33|0.31|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|5|4|7|3|5|6,0.58|0.34|0.36|0.59|0.48|0.34|0.7|0.5|0.32|22.0|11.0|7.0|10.0|5.0|10.0|9.0|14.0|4.0|7|4|5|5|4|7|3|4|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
301,34,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|6|4|7|3|4|6,0.54|0.2|0.5|0.48|0.5|0.24|0.53|0.33|0.31|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|5|4|7|3|5|6,0.9|0.21|0.2|0.91|0.25|0.15|0.71|0.36|0.97|23.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|5|4|7|3|5|6,5.0,-0.32000000000000006|0.13000000000000003|0.15999999999999998|-0.32000000000000006|0.22999999999999998|0.19000000000000003|-0.010000000000000009|0.14|-0.6499999999999999|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
302,34,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|6|4|7|3|4|6,0.54|0.2|0.5|0.48|0.5|0.24|0.53|0.33|0.31|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|5|4|7|3|5|6,0.64|0.51|0.1|0.69|0.45|0.17|0.96|0.5|0.08|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|6|4|6|5|4|7|3|5|6,6.0,-0.06000000000000005|-0.16999999999999998|0.26|-0.09999999999999998|0.02999999999999997|0.17|-0.26|0.0|0.24|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
303,34,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|6|4|7|3|4|6,0.54|0.2|0.5|0.48|0.5|0.24|0.53|0.33|0.31|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|5|4|7|3|5|6,0.58|0.34|0.36|0.59|0.48|0.34|0.7|0.5|0.32|22.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|5|4|7|6|3|7|4|5|5,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|-1.0|-1.0|1.0|0.0|-1.0|-1.0|1.0
304,34,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|6|4|7|3|4|6,0.54|0.2|0.5|0.48|0.5|0.24|0.53|0.33|0.31|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|5|4|7|3|5|6,0.37|0.91|0.74|0.16|0.75|0.17|0.91|0.44|0.7|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|6|4|7|3|4|6,8.0,0.20999999999999996|-0.5700000000000001|-0.38|0.42999999999999994|-0.27|0.17|-0.21000000000000008|0.06|-0.37999999999999995|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
305,34,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|6|4|7|3|4|6,0.54|0.2|0.5|0.48|0.5|0.24|0.53|0.33|0.31|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|5|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,9.0,0.24999999999999994|0.10000000000000003|-0.27|-0.38|0.3|-0.4799999999999999|0.32999999999999996|0.28|-0.34|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
306,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|22.0|12.0|10.0|11.0|7.0|8.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-3.0|-1.0|-2.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
307,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
308,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|22.0|11.0|7.0|10.0|5.0|9.0|10.0|15.0|4.0|6|4|6|6|4|7|3|5|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
309,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|12.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|6|4|7|3|5|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
310,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|22.0|12.0|6.0|9.0|5.0|11.0|11.0|16.0|6.0|7|4|6|6|4|7|3|5|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|1.0|0.0|-2.0|-2.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
311,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|10.0|5.0|10.0|9.0|15.0|4.0|6|4|6|5|4|7|3|5|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
312,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|21.0|12.0|10.0|9.0|6.0|11.0|10.0|16.0|4.0|6|4|6|6|4|7|3|5|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-3.0|1.0|-1.0|-2.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
313,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|26.0|12.0|7.0|10.0|5.0|9.0|12.0|14.0|4.0|6|4|6|6|4|7|3|5|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-3.0|-1.0|0.0|0.0|0.0|0.0|-3.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
314,35,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.62|0.48|0.23|0.7|0.46|0.45|0.86|0.68|0.34|23.0|11.0|7.0|10.0|5.0|9.0|9.0|15.0|4.0|6|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|22.0|11.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|6|4|7|3|5|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
315,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|23.0|11.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|8|4|6|5|4|7|3|5|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
316,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|23.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|8|4|6|4|5|7|3|5|5,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|1.0
317,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|22.0|11.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|7|5|5|8|3|5|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|-1.0|-1.0|0.0|0.0|1.0
318,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|5|6|4|3|7|4|6|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|1.0|0.0|-1.0|-1.0|-1.0
319,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|23.0|10.0|7.0|10.0|5.0|10.0|9.0|14.0|4.0|7|4|6|6|4|8|3|5|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
320,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|22.0|11.0|7.0|10.0|5.0|10.0|10.0|14.0|4.0|7|4|6|5|4|7|3|5|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
321,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|22.0|11.0|7.0|10.0|5.0|9.0|9.0|13.0|4.0|7|4|6|6|4|7|3|5|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
322,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|23.0|11.0|7.0|10.0|5.0|8.0|10.0|14.0|4.0|7|4|6|4|4|7|3|5|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0
323,36,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.33|0.24|0.63|0.97|0.18|0.82|0.37|0.22|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|7|4|6|5|4|7|3|5|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|23.0|11.0|7.0|10.0|5.0|9.0|9.0|14.0|4.0|6|5|6|5|4|6|2|4|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|0.0|0.0|1.0|1.0|1.0|0.0
324,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|22.0|10.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|6|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0
325,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|21.0|10.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|5|7|3|5|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0
326,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.9|0.28|0.48|0.03|0.26|0.04|0.3|0.23|0.08|23.0|10.0|7.0|10.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,3.0,-0.46|0.07999999999999996|0.20999999999999996|0.32999999999999996|0.14|0.43|0.15000000000000002|0.29000000000000004|0.48999999999999994|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
327,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|23.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|6|4|6|6|4|7|3|5|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
328,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.67|0.29|0.34|0.43|0.75|0.52|0.59|0.93|0.43|22.0|10.0|7.0|9.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,5.0,-0.23000000000000004|0.07|0.3499999999999999|-0.07|-0.35|-0.050000000000000044|-0.13999999999999996|-0.41000000000000003|0.13999999999999996|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
329,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|23.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|7|4|7|3|5|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
330,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|22.0|10.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|7|4|7|3|5|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
331,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|23.0|10.0|7.0|10.0|5.0|9.0|10.0|15.0|4.0|7|4|5|6|4|7|3|5|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
332,37,0.37|0.33|0.84|0.25|0.37|0.48|0.32|0.46|0.65|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,0.5|0.4|0.54|0.48|0.42|0.46|0.59|0.57|0.5|23.0|11.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|5|6,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|22.0|11.0|8.0|10.0|5.0|9.0|10.0|14.0|4.0|7|4|6|6|4|7|3|5|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
333,38,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|22.0|10.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|6|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|5|6|4|3|7|4|6|7,0.4|0.32|0.72|0.48|0.34|0.56|0.4|0.43|0.62|22.0|10.0|7.0|10.0|5.0|9.0|10.0|15.0|4.0|8|5|5|4|5|7|4|5|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|1.0|0.0|-1.0|0.0|0.0|1.0|-1.0
334,38,0.44|0.36|0.69|0.36|0.4|0.47|0.45|0.52|0.57|22.0|10.0|7.0|9.0|5.0|9.0|10.0|15.0|4.0|7|4|6|6|4|7|3|6|6,0.35|0.29|0.74|0.61|0.28|0.65|0.34|0.34|0.66|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|5|6|4|3|7|4|6|7,0.67|0.06|0.28|0.44|0.94|0.79|0.12|0.19|0.45|22.0|10.0|7.0|10.0|5.0|9.0|10.0|14.0|4.0|7|5|6|6|4|7|4|6|7,2.0,-0.27|0.26|0.43999999999999995|0.03999999999999998|-0.5999999999999999|-0.22999999999999998|0.28|0.24|0.16999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
