,generation,mother,father,child,child_no,mutation
0,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
1,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|4|2|2|2|4|2|6|9|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|1.0|-1.0|1.0|0.0|0.0|0.0
2,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|4|2|2|4|2|2|6|8|5,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|1.0|1.0|0.0|1.0|1.0
3,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|2|3|6|9|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
4,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
5,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|6|9|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
6,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|19|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
7,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|6|11|20|3|2|2|3|3|3|6|9|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
8,2,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|17|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
9,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.26|0.38|0.01|0.68|0.62|0.28|0.91|0.89|0.78|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,1.0,0.12|0.18000000000000005|0.38|-0.5|0.12|0.26|-0.25|-0.46|-0.64|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
10,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0
11,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
12,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|6|9|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
13,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|18.0|22.0|18.0|5.0|11.0|20.0|3|2|2|3|3|3|6|9|6,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
14,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|21.0|17.0|5.0|11.0|20.0|3|3|2|3|3|3|6|9|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
15,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|19.0|29.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
16,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|2|2|2|3|3|3|7|9|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
17,3,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|29.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|29|18|22|17|5|11|20|3|2|2|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
18,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.74|0.76|0.71|0.0|0.36|0.44|0.62|0.8|0.63|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|4|6|9|6,1.0,-0.36|-0.19999999999999996|-0.31999999999999995|0.18|0.38|0.10000000000000003|0.040000000000000036|-0.37000000000000005|-0.49|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
19,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|1.0|1.0|-2.0|1.0|-2.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
20,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|2|4|5|10|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|1.0|-1.0|1.0|-1.0|-1.0
21,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.1|0.83|0.76|0.98|0.32|0.46|0.24|0.2|0.74|18.0|18.0|28.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,4.0,0.28|-0.2699999999999999|-0.37|-0.8|0.42|0.08000000000000002|0.42000000000000004|0.22999999999999998|-0.6|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
22,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.22|0.27|0.28|0.25|0.06|0.43|0.72|0.45|0.4|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|4|6|9|6,5.0,0.16|0.29000000000000004|0.10999999999999999|-0.07|0.6799999999999999|0.11000000000000004|-0.05999999999999994|-0.020000000000000018|-0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
23,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|2|3|6|9|6,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0
24,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|17.0|22.0|17.0|5.0|11.0|20.0|3|2|2|3|3|3|6|9|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
25,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|17.0|22.0|17.0|6.0|11.0|20.0|3|2|2|3|3|3|6|9|6,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
26,4,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18|18|28|17|22|17|5|11|20|3|2|2|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|3|3|3|3|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|28.0|18.0|22.0|17.0|5.0|10.0|20.0|3|2|3|3|3|3|6|9|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
27,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|21.0|30.0|18.0|22.0|16.0|5.0|13.0|20.0|3|2|3|3|3|4|7|8|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
28,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.99|0.42|0.46|0.36|0.92|0.61|0.57|0.01|0.13|18.0|18.0|30.0|17.0|24.0|17.0|5.0|11.0|20.0|3|2|3|4|3|4|6|9|6,2.0,-0.61|0.14000000000000007|-0.07|-0.18|-0.18000000000000005|-0.06999999999999995|0.09000000000000008|0.42|0.010000000000000009|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
29,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|27.0|18.0|22.0|16.0|5.0|13.0|20.0|4|2|2|4|3|4|7|9|6,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
30,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|18.0|30.0|18.0|24.0|17.0|5.0|13.0|20.0|4|2|3|4|3|5|8|8|6,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|-1.0|0.0|-1.0|-1.0|1.0|0.0
31,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.01|0.46|0.22|0.01|0.39|0.02|0.55|0.6|0.87|18.0|21.0|30.0|18.0|24.0|16.0|7.0|13.0|20.0|3|2|2|3|3|3|6|9|6,5.0,0.37|0.10000000000000003|0.17|0.16999999999999998|0.35|0.52|0.10999999999999999|-0.16999999999999998|-0.73|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
32,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|17.0|24.0|17.0|7.0|11.0|20.0|2|3|2|2|3|3|6|9|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|0.0|1.0|0.0|1.0|0.0|0.0|-1.0
33,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|21.0|27.0|17.0|22.0|17.0|5.0|12.0|20.0|3|2|3|4|3|4|7|9|6,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
34,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|21.0|30.0|18.0|24.0|16.0|5.0|11.0|20.0|3|2|3|4|2|2|7|10|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|-1.0|1.0|1.0|0.0|-1.0|-1.0
35,5,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|21.0|27.0|17.0|24.0|16.0|7.0|13.0|20.0|3|2|3|3|3|4|6|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|18.0|18.0|30.0|18.0|22.0|17.0|5.0|11.0|20.0|3|2|2|4|3|3|7|9|6,0.38|0.56|0.39|0.18|0.74|0.54|0.66|0.43|0.14|20.0|20.0|27.0|18.0|22.0|17.0|7.0|13.0|20.0|3|2|2|4|3|4|6|9|6,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
36,6,0.3|0.67|0.33|0.99|0.99|0.91|0.36|0.75|0.58|22|25|19|25|8|28|8|14|12|3|8|7|9|2|5|8|5|7,0.99|0.42|0.46|0.36|0.92|0.61|0.57|0.01|0.13|18.0|18.0|30.0|17.0|24.0|17.0|5.0|11.0|20.0|3|2|3|4|3|4|6|9|6,0.64|0.55|0.4|0.68|0.96|0.76|0.46|0.38|0.36|18.0|25.0|30.0|17.0|8.0|17.0|5.0|14.0|20.0|3|2|4|4|2|5|8|5|6,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0
