,generation,mother,father,child,child_no,mutation
140,16,0.37|0.82|0.43|0.57|0.24|0.52|0.54|0.57|0.57|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|5|6|7,0.49|0.79|0.52|0.48|0.26|0.46|0.42|0.59|0.66|13.0|8.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|5|4,0.43|0.8|0.48|0.52|0.25|0.49|0.48|0.58|0.62|13.0|8.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|5|4|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
141,16,0.37|0.82|0.43|0.57|0.24|0.52|0.54|0.57|0.57|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|5|6|7,0.49|0.79|0.52|0.48|0.26|0.46|0.42|0.59|0.66|13.0|8.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|5|4,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,7.0,0.27|0.5900000000000001|0.45999999999999996|0.34|0.04000000000000001|0.36|-0.20000000000000007|-0.24|0.57|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
142,16,0.37|0.82|0.43|0.57|0.24|0.52|0.54|0.57|0.57|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|5|6|7,0.49|0.79|0.52|0.48|0.26|0.46|0.42|0.59|0.66|13.0|8.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|5|4,0.43|0.8|0.48|0.52|0.25|0.49|0.48|0.58|0.62|13.0|8.0|8.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|5|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
143,16,0.37|0.82|0.43|0.57|0.24|0.52|0.54|0.57|0.57|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|5|6|7,0.49|0.79|0.52|0.48|0.26|0.46|0.42|0.59|0.66|13.0|8.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|5|4,0.43|0.8|0.48|0.52|0.25|0.49|0.48|0.58|0.62|13.0|8.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|5|7|7|5|9|2|6|7|3,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|1.0|1.0|-1.0|1.0|-1.0|-1.0|1.0
144,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
145,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
146,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.22|0.76|0.54|0.86|0.84|0.7|0.28|0.08|0.12|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|6|6|4,3.0,0.31000000000000005|-0.34|-0.16000000000000003|-0.42|-0.2899999999999999|-0.48|0.06|0.42|0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
147,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,4.0,0.09000000000000002|-0.07|0.13|0.010000000000000009|0.29000000000000004|-0.35|0.31000000000000005|-0.43999999999999995|0.13|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
148,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|8.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|6|6|4,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
149,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|7.0|10.0|20.0|12.0|10.0|9.0|6.0|18.0|6|6|9|6|8|3|6|6|4,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|-3.0|-1.0|-3.0|1.0|-1.0|-1.0|-2.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
150,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|5|7|10|7|7|4|4|5|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|-1.0|-1.0|-1.0|1.0|-1.0|1.0|1.0|0.0
151,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|18.0|9.0|11.0|8.0|6.0|16.0|6|6|9|6|8|3|5|6|4,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
152,17,0.9|0.62|0.74|0.71|0.89|0.32|0.01|0.19|0.72|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|9|6|8|3|5|6|7,0.16|0.21|0.02|0.18|0.21|0.13|0.68|0.82|0.05|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|4,0.22|0.37|0.13|0.31|0.99|0.87|0.13|0.87|0.96|13.0|5.0|7.0|18.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|5|6|7,9.0,0.31000000000000005|0.04999999999999999|0.25|0.13|-0.43999999999999995|-0.65|0.21000000000000002|-0.37|-0.58|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
153,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|7|5|8|6|9|2|7|6|8,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|-1.0|1.0|-1.0|0.0|-1.0
154,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.04|0.99|0.04|0.61|0.84|0.74|0.14|0.41|0.72|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,2.0,0.44|-0.54|0.28|-0.16999999999999998|-0.43999999999999995|-0.35|0.03999999999999998|0.31|-0.39999999999999997|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
155,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
156,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|7|7|8|6|8|3|6|6|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
157,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|5.0|6.0|19.0|9.0|11.0|8.0|5.0|16.0|5|7|8|6|8|3|6|6|7,5.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
158,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|14.0|4.0|7.0|19.0|9.0|12.0|10.0|5.0|17.0|6|7|8|6|8|3|6|6|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|1.0|0.0|0.0|0.0|-1.0|-2.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
159,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,7.0,-0.38|-0.07|-0.6399999999999999|0.14|-0.44999999999999996|0.21000000000000002|0.04999999999999999|-0.18000000000000005|0.26|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
160,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
161,18,0.53|0.42|0.38|0.44|0.55|0.22|0.34|0.5|0.38|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.44|0.49|0.25|0.43|0.26|0.57|0.03|0.94|0.25|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|6|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|15.0|5.0|10.0|22.0|9.0|10.0|9.0|5.0|17.0|6|7|8|6|8|3|6|6|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-2.0|0.0|-3.0|-3.0|0.0|1.0|-1.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
162,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
163,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|6.0|7.0|19.0|9.0|11.0|9.0|5.0|16.0|6|7|8|6|8|3|6|5|7,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0
164,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|7|6|8|3|6|6|7,3.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
165,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.4|0.79|0.14|0.42|0.98|0.9|0.95|0.84|0.26|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,4.0,0.27|-0.31000000000000005|0.5|-0.04999999999999999|-0.36|-0.6100000000000001|-0.7899999999999999|-0.029999999999999916|-0.07|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
166,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.3|0.42|0.71|0.06|0.67|0.93|0.71|0.55|0.42|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,5.0,0.37000000000000005|0.06|-0.06999999999999995|0.31|-0.050000000000000044|-0.6400000000000001|-0.5499999999999999|0.26|-0.22999999999999998|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
167,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|4|6|6|7,6.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
168,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|5.0|7.0|20.0|9.0|11.0|8.0|5.0|16.0|6|7|7|6|8|3|6|6|7,7.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|0.0|0.0|0.0|0.0|0.0|0.0
169,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|5.0|7.0|19.0|10.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|7|6|7,8.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0
170,19,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|4|6|6|7,9.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0
171,20,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|7|7|8|6|8|3|6|6|7,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|7|7|8|6|8|3|6|6|7,1.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
172,20,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|7|7|8|6|8|3|6|6|7,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|5|6|8|7|7|4|6|6|8,2.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1.0|1.0|0.0|-1.0|1.0|-1.0|0.0|0.0|-1.0
173,20,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|7|7|8|6|8|3|6|6|7,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.15|0.74|0.9|0.42|0.63|0.23|0.97|0.72|0.68|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,3.0,0.52|-0.26|-0.26|-0.04999999999999999|-0.010000000000000009|0.05999999999999997|-0.8099999999999999|0.09000000000000008|-0.49000000000000005|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
174,20,0.48|0.45|0.32|0.44|0.4|0.39|0.18|0.72|0.32|13.0|6.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|7|7|8|6|8|3|6|6|7,0.86|0.52|0.96|0.3|0.85|0.18|0.13|0.9|0.06|13.0|5.0|7.0|19.0|9.0|11.0|8.0|5.0|16.0|6|7|8|6|8|3|6|6|7,0.67|0.48|0.64|0.37|0.62|0.29|0.16|0.81|0.19|13.0|6.0|7.0|19.0|9.0|12.0|8.0|5.0|16.0|7|7|8|6|8|3|6|6|7,4.0,0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|-1.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
