,generation,mother,father,child,child_no
13,2,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.34-0.59-0.47-0.3-0.67-9-24-18-5-12-3-3-2-6-5,0.17-0.45-0.6-0.37-0.64-9-16-17-3-15-2-3-2-6-4,5.0
14,2,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.34-0.59-0.47-0.3-0.67-9-24-18-5-12-3-3-2-6-5,0.17-0.45-0.6-0.37-0.64-9-24-18-2-12-3-4-2-6-4,6.0
15,2,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.34-0.59-0.47-0.3-0.67-9-24-18-5-12-3-3-2-6-5,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,7.0
16,2,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.34-0.59-0.47-0.3-0.67-9-24-18-5-12-3-3-2-6-5,0.17-0.45-0.6-0.37-0.64-9-16-9-5-15-3-4-2-6-5,8.0
17,2,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.34-0.59-0.47-0.3-0.67-9-24-18-5-12-3-3-2-6-5,0.97-0.19-0.89-0.84-0.35-9-16-9-3-15-2-4-2-5-5,9.0
18,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.08-0.38-0.66-0.4-0.63-9-17-9-3-12-2-3-3-6-4,1.0
19,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.08-0.38-0.66-0.4-0.63-9-16-9-3-15-4-3-2-5-4,2.0
20,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.08-0.38-0.66-0.4-0.63-9-17-18-5-12-2-4-2-5-4,3.0
21,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.08-0.38-0.66-0.4-0.63-9-18-21-4-12-2-3-2-5-4,4.0
22,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.08-0.38-0.66-0.4-0.63-9-16-18-4-15-2-3-3-5-4,5.0
23,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.08-0.38-0.66-0.4-0.63-9-17-9-3-15-2-3-2-6-3,6.0
24,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.08-0.38-0.66-0.4-0.63-9-16-18-4-12-2-4-2-5-4,7.0
25,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.08-0.38-0.66-0.4-0.63-9-15-17-8-11-2-3-2-5-4,8.0
26,3,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.17-0.45-0.6-0.37-0.64-9-17-18-5-12-3-3-2-5-4,0.95-0.23-0.44-0.47-0.46-9-17-18-5-12-3-3-2-5-4,9.0
27,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-4.0-12.0-2-4-2-5-4,1.0
28,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-2-3-2-5-4,2.0
29,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.43-0.82-0.37-0.67-0.13-9.0-16.0-9.0-3.0-15.0-2-4-2-5-4,3.0
30,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-15.0-2-3-2-7-4,4.0
31,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,5.0
32,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-4.0-12.0-2-4-2-6-4,6.0
33,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-4-2-6-4,7.0
34,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,8.0
35,4,0.17-0.45-0.6-0.37-0.64-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.0-0.32-0.72-0.44-0.62-9-16-9-3-15-2-4-2-5-4,0.08-0.38-0.66-0.4-0.63-10.0-16.0-9.0-3.0-15.0-2-3-2-5-4,9.0
36,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-2-4-4,1.0
37,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.28-0.92-0.08-0.88-0.41-9.0-16.0-9.0-3.0-12.0-3-5-2-6-3,2.0
38,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,3.0
39,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-4-5-2-5-4,4.0
40,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,5.0
41,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-2-5-3-4-4,6.0
42,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.2-0.63-0.64-0.37-0.19-9.0-16.0-9.0-3.0-12.0-3-4-2-5-3,7.0
43,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.68-0.73-0.32-0.58-0.09-9.0-16.0-9.0-3.0-12.0-3-5-2-6-4,8.0
44,5,0.08-0.38-0.66-0.4-0.63-9.0-16.0-9.0-3.0-12.0-3-5-2-5-3,0.34-0.35-0.16-0.64-0.95-9.0-16.0-9.0-3.0-12.0-2-4-2-6-4,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-2-4-3-5-3,9.0
45,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-3-2-6-3,1.0
46,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,2.0
47,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.35-0.48-0.12-0.09-0.58-9.0-16.0-8.0-3.0-12.0-3-4-3-5-3,3.0
48,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-2-6-3,4.0
49,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,5.0
50,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.21-0.36-0.41-0.52-0.79-10.0-16.0-9.0-3.0-12.0-3-4-3-6-3,6.0
51,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.18-0.65-0.09-0.35-0.01-9.0-16.0-8.0-3.0-12.0-3-4-2-5-3,7.0
52,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-6-3-6-3,8.0
53,6,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-5-3-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-8.0-3.0-12.0-3-4-2-6-3,0.21-0.36-0.41-0.52-0.79-10.0-15.0-9.0-5.0-11.0-3-5-2-6-3,9.0
54,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-6-3,1.0
55,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,2.0
56,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,3.0
57,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-7-3,4.0
58,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-2-5-3,5.0
59,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-2.0-12.0-3-4-3-5-3,6.0
60,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-4-5-2-6-4,7.0
61,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-4-5-4-5-3,8.0
62,7,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,0.21-0.36-0.41-0.52-0.79-9.0-16.0-9.0-3.0-12.0-3-4-3-6-3,0.47-0.69-0.81-0.74-0.94-9.0-16.0-9.0-3.0-12.0-3-4-4-5-3,9.0
63,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,1.0
64,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-14.0-9.0-2.0-12.0-4-4-4-6-3,2.0
65,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-7-3,3.0
66,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-17.0-8.0-3.0-11.0-3-3-4-6-3,4.0
67,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,5.0
68,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-17.0-8.0-3.0-11.0-3-4-4-6-3,6.0
69,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-16.0-8.0-3.0-11.0-3-4-4-6-3,7.0
70,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-17.0-9.0-2.0-11.0-4-4-4-6-3,8.0
71,8,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-9.0-3.0-12.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-14.0-8.0-3.0-12.0-3-5-4-6-3,9.0
72,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.98-0.35-0.55-0.74-0.59-10.0-15.0-8.0-2.0-11.0-3-4-4-6-3,1.0
73,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-7-3,2.0
74,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.25-0.04-0.72-0.86-0.53-10.0-15.0-8.0-2.0-11.0-3-4-4-6-3,3.0
75,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-15.0-8.0-2.0-11.0-3-4-3-6-3,4.0
76,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-17.0-8.0-2.0-11.0-3-4-4-5-3,5.0
77,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-3.0-11.0-3-4-4-5-3,6.0
78,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.87-0.86-0.44-0.93-0.56-9.0-17.0-8.0-2.0-11.0-3-4-4-6-3,7.0
79,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-15.0-7.0-2.0-11.0-3-4-4-6-3,8.0
80,9,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-17.0-8.0-2.0-11.0-3-4-4-6-3,0.36-0.29-0.87-0.41-0.43-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,9.0
81,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-15.0-8.0-2.0-11.0-3-5-4-7-3,1.0
82,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.41-0.99-0.27-0.96-0.16-10.0-18.0-9.0-2.0-11.0-3-4-4-6-3,2.0
83,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-17.0-9.0-3.0-11.0-3-5-5-6-3,3.0
84,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-15.0-9.0-2.0-11.0-3-4-3-5-3,4.0
85,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-2.0-11.0-3-5-5-6-3,5.0
86,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-8.0-3.0-11.0-3-4-4-6-3,6.0
87,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-12.0-16.0-10.0-4.0-12.0-3-5-4-6-3,7.0
88,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-18.0-8.0-3.0-11.0-4-5-5-6-3,8.0
89,10,0.21-0.36-0.41-0.52-0.79-9.0-15.0-8.0-2.0-11.0-3-4-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-18.0-9.0-3.0-11.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-9.0-18.0-8.0-3.0-11.0-3-5-5-6-3,9.0
90,11,0.21-0.36-0.41-0.52-0.79-10.0-15.0-8.0-2.0-11.0-3-5-4-7-3,0.21-0.36-0.41-0.52-0.79-10.0-14.0-8.0-3.0-12.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-15.0-8.0-4.0-12.0-3-5-4-7-3,1.0
91,11,0.21-0.36-0.41-0.52-0.79-10.0-15.0-8.0-2.0-11.0-3-5-4-7-3,0.21-0.36-0.41-0.52-0.79-10.0-14.0-8.0-3.0-12.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-13.0-8.0-2.0-11.0-3-6-4-7-3,2.0
92,11,0.21-0.36-0.41-0.52-0.79-10.0-15.0-8.0-2.0-11.0-3-5-4-7-3,0.21-0.36-0.41-0.52-0.79-10.0-14.0-8.0-3.0-12.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-15.0-9.0-3.0-11.0-3-5-4-7-3,3.0
93,11,0.21-0.36-0.41-0.52-0.79-10.0-15.0-8.0-2.0-11.0-3-5-4-7-3,0.21-0.36-0.41-0.52-0.79-10.0-14.0-8.0-3.0-12.0-3-5-4-6-3,0.21-0.36-0.41-0.52-0.79-10.0-14.0-8.0-2.0-12.0-4-5-4-6-3,4.0
