A4
356
16708.17
144,44.33,7,2
210,0.0,2,2
198,0.0,2,10
177,46.0,2,10
204,0.0,2,10
45,0.0,2,2
12,0.0,1,2
126,0.0,7,2
33,0.0,1,3
75,0.0,2,2
39,0.0,2,10
120,0.0,2,10
96,0.0,2,10
171,0.0,5,2
57,0.0,2,10
15,56.0,4,2
51,0.0,2,2
15,0.0,4,2
87,0.0,2,2
84,0.0,1,2
0,0.0,1,3
117,0.0,1,4
132,38.86,2,8
108,0.0,2,9
114,0.0,1,3
63,0.0,2,2
9,0.0,1,5
144,87.48,6,9
138,38.86,2,10
126,38.86,2,9
30,0.0,1,4
36,0.0,1,3
195,0.0,1,3
189,0.0,1,3
27,0.0,1,5
3,0.0,2,7
81,0.0,1,3
69,0.0,2,7
192,0.0,1,2
186,0.0,1,3
165,0.0,2,8
147,0.0,6,2
171,46.0,2,6
102,0.0,2,8
93,0.0,1,5
