A4
331
21043.87
140,115.0,3,4
180,240.0,2,5
0,0.0,3,2
45,76.67,4,3
155,115.0,3,2
0,120.0,3,2
125,108.33,3,2
95,106.67,3,2
30,250.0,3,10
125,0.0,3,3
15,0.0,3,2
180,0.0,1,2
110,0.0,3,2
95,210.0,6,2
15,80.0,3,2
120,308.33,5,10
170,0.0,2,2
65,153.33,4,2
125,238.33,6,2
55,159.17,2,2
15,213.33,3,9
185,0.0,1,2
65,0.0,6,2
30,156.67,3,2
65,70.0,3,2
110,76.67,3,2
95,255.0,5,10
45,159.17,2,2
140,50.0,6,2
170,185.0,2,7
30,0.0,4,2
65,250.83,4,10
140,0.0,6,2
0,216.67,3,10
155,195.0,3,10
30,70.0,3,2
85,146.67,2,10
95,0.0,3,2
50,0.0,3,2
80,70.0,3,2
