A4
373
34513.93
75,168.0,2,10
125,50.0,9,2
50,192.0,2,10
210,118.0,2,10
225,203.0,2,10
50,0.0,5,2
205,48.0,1,3
210,0.0,3,2
125,0.0,10,3
105,193.01,2,10
185,48.0,2,8
170,50.0,1,2
0,0.0,3,2
75,0.0,3,2
125,80.22,7,2
95,0.0,1,5
105,132.51,8,2
225,0.0,2,2
155,132.51,1,2
180,48.0,1,4
100,0.0,1,2
175,0.0,7,2
90,0.0,1,2
35,101.33,2,3
15,101.33,2,10
200,48.0,1,2
235,178.0,2,10
115,193.01,2,10
195,48.0,1,2
125,193.01,2,6
0,191.33,3,10
235,0.0,2,2
85,168.0,1,2
175,48.0,1,2
60,192.0,2,2
50,84.0,4,2
105,0.0,4,5
220,118.0,1,3
70,84.0,1,2
160,80.22,2,2
135,193.01,2,10
45,0.0,1,3
15,0.0,6,2
145,132.51,2,10
25,101.33,2,4
