A4
422
23904.73
27,0.0,2,2
54,0.0,2,2
93,24.0,2,10
66,100.67,6,2
99,24.0,1,2
48,0.0,2,10
15,0.0,1,3
156,0.0,2,8
102,24.0,4,2
60,0.0,2,2
21,0.0,1,2
129,0.0,2,2
0,74.0,2,2
84,24.0,3,2
66,0.0,6,2
108,80.5,2,9
84,0.0,11,2
171,0.0,1,3
60,245.33,7,10
135,0.0,1,3
186,110.67,2,9
114,24.0,1,3
0,0.0,3,2
117,0.0,2,2
123,0.0,2,3
165,0.0,2,2
198,114.0,2,2
186,0.0,3,2
165,229.0,3,10
33,0.0,2,10
18,0.0,1,2
198,0.0,2,2
150,0.0,2,2
195,0.0,1,2
144,0.0,2,8
141,0.0,1,3
129,114.0,2,6
39,0.0,1,4
27,104.0,2,10
162,0.0,1,2
6,74.0,1,4
102,80.5,2,8
174,0.0,2,4
138,0.0,1,2
9,0.0,2,6
84,131.33,3,7
24,0.0,1,3
66,171.33,6,2
180,0.0,2,7
42,0.0,2,2
