A4
405
39931.54
225,50.15,18,2
485,183.94,16,2
405,306.1,15,2
215,378.02,23,2
170,0.0,20,2
145,274.36,26,2
320,180.06,9,2
275,284.06,26,2
315,50.82,23,2
510,0.0,22,2
540,295.73,14,2
170,37.0,11,2
365,180.06,7,2
590,61.73,5,2
120,152.82,19,2
420,186.72,8,2
70,77.98,18,2
400,0.0,22,2
655,0.0,3,2
70,145.87,10,2
495,386.16,19,2
225,126.38,9,2
270,0.0,26,2
365,370.94,26,2
270,131.71,23,2
420,143.48,13,2
225,341.52,28,2
480,306.1,12,2
420,252.94,24,2
35,38.07,22,2
90,300.28,27,2
505,61.73,17,2
35,0.0,27,2
0,354.19,18,2
640,0.0,3,2
615,199.0,5,2
0,0.0,7,2
620,0.0,4,2
270,180.06,10,2
35,77.98,7,2
315,78.3,17,2
430,50.82,15,2
120,220.5,20,2
570,94.55,3,2
400,78.3,4,2
505,94.55,13,2
0,239.13,14,2
0,292.41,18,2
145,247.5,21,2
90,347.62,25,2
