A4
314
19954.7
425,0.0,1,3
450,0.0,1,3
495,0.0,3,10
355,0.0,4,10
220,52.67,9,2
105,80.1,21,2
445,0.0,1,3
60,0.0,1,3
85,0.0,1,2
350,0.0,1,2
410,0.0,3,9
25,0.0,1,2
305,0.0,2,5
455,0.0,3,10
0,0.0,3,10
470,0.0,5,5
375,0.0,7,2
50,0.0,2,6
105,0.0,21,2
375,41.71,4,10
30,0.0,2,2
210,0.0,2,9
430,0.0,2,10
65,0.0,4,2
150,131.33,10,10
290,0.0,2,10
300,0.0,1,3
90,0.0,3,10
275,0.0,3,10
440,0.0,1,5
105,131.33,9,10
315,0.0,5,10
340,0.0,2,8
395,41.71,3,10
315,106.0,5,2
15,0.0,2,10
220,0.0,9,2
105,36.95,21,2
265,0.0,2,2
40,0.0,2,2
