A4
406
25433.72
40,0.0,1,2
80,0.0,1,2
128,0.0,1,2
48,0.0,1,3
56,0.0,1,2
160,0.0,1,5
8,0.0,1,3
4,0.0,1,2
52,0.0,1,2
164,0.0,1,3
144,0.0,1,3
84,0.0,1,2
80,272.0,4,4
60,0.0,1,4
148,0.0,1,3
108,122.0,1,2
36,0.0,1,2
116,0.0,1,6
108,0.0,2,2
76,0.0,1,2
176,0.0,1,2
0,0.0,1,2
172,0.0,1,3
104,0.0,1,2
120,0.0,1,4
12,0.0,1,3
136,0.0,1,2
20,0.0,1,2
124,0.0,1,4
152,0.0,1,3
156,0.0,1,2
56,212.0,1,2
112,122.0,1,7
92,0.0,1,3
24,0.0,1,2
132,0.0,1,3
68,0.0,1,2
168,0.0,1,3
96,112.0,1,2
64,0.0,1,3
88,0.0,1,2
16,0.0,1,2
36,242.0,2,6
28,0.0,1,3
32,0.0,1,2
44,0.0,1,2
100,112.0,1,4
72,0.0,1,2
140,0.0,1,3
96,0.0,2,2
