A4
316
9876.37
62,0.0,14,2
124,41.0,4,10
108,36.0,4,10
42,0.0,2,10
100,0.0,8,2
46,54.0,5,4
90,0.0,2,2
144,73.73,6,10
144,49.73,15,2
36,0.0,3,10
46,0.0,5,2
4,0.0,2,6
144,23.06,15,2
8,46.0,5,10
94,0.0,3,10
30,0.0,3,10
84,25.29,3,10
136,0.0,4,2
196,78.0,6,10
62,73.79,8,10
184,27.25,16,2
0,0.0,2,10
8,0.0,8,2
156,73.73,9,10
178,0.0,3,10
116,41.0,4,10
222,0.0,2,2
62,25.29,8,2
24,0.0,3,10
184,55.12,16,2
144,0.0,17,2
174,23.06,2,9
56,0.0,3,10
184,78.0,6,10
216,0.0,3,6
184,0.0,16,2
78,25.29,3,10
132,0.0,2,2
116,0.0,8,2
100,36.0,4,6
