A4
426
32757.23
132,351.33,3,10
0,0.0,5,2
60,299.5,7,2
72,143.5,5,2
156,0.0,3,2
174,0.0,3,2
132,137.33,5,2
60,357.5,6,6
204,0.0,2,2
102,143.5,1,2
108,182.67,1,2
96,0.0,5,2
120,182.67,1,2
198,221.0,1,3
108,68.0,3,2
150,416.14,3,10
162,221.0,5,2
114,182.67,1,2
72,0.0,4,2
0,300.33,5,2
162,287.0,5,2
150,361.0,7,2
0,52.0,5,2
210,118.0,1,3
0,122.0,5,2
36,259.0,1,4
132,81.33,5,2
126,0.0,5,2
66,38.0,1,3
30,0.0,7,2
72,70.5,6,2
132,221.33,5,2
0,259.0,6,2
0,196.0,5,2
132,275.33,5,2
168,416.14,3,10
192,221.0,1,2
162,84.67,5,3
0,368.33,5,7
30,38.0,5,2
72,227.5,5,2
162,163.0,7,2
60,38.0,1,3
30,106.0,2,2
192,0.0,2,2
54,106.0,1,2
126,80.0,1,3
204,118.0,1,2
48,106.0,1,3
42,106.0,1,2
