A4
415
36734.38
180,0.0,1,4
148,0.0,2,9
196,0.0,2,2
272,0.0,2,2
240,0.0,1,3
176,0.0,1,3
16,0.0,1,2
308,0.0,2,6
372,0.0,3,7
284,0.0,1,5
352,0.0,2,6
204,30.22,2,9
112,38.0,1,3
144,0.0,1,6
96,0.0,1,9
116,38.0,3,9
360,0.0,1,3
292,0.0,2,2
288,0.0,1,2
344,0.0,2,10
232,30.22,2,10
80,0.0,1,5
28,0.0,2,4
336,0.0,2,2
384,0.0,1,2
60,0.0,5,5
112,0.0,8,2
324,0.0,1,3
328,0.0,2,2
36,88.0,10,9
300,0.0,2,6
264,0.0,2,6
204,0.0,9,2
164,0.0,3,9
244,0.0,2,8
20,0.0,2,6
0,0.0,2,6
316,0.0,2,2
252,0.0,3,10
184,0.0,1,5
8,0.0,2,8
84,0.0,3,10
212,30.22,2,6
36,0.0,6,2
280,0.0,1,5
220,30.22,3,10
100,0.0,3,10
364,0.0,2,2
156,0.0,2,2
188,0.0,2,2
