A4
335
27276.15
18,135.25,4,10
60,110.67,3,6
228,0.0,2,7
12,0.0,6,2
144,298.0,9,10
234,0.0,1,3
222,0.0,2,2
111,0.0,5,2
177,0.0,15,2
132,0.0,2,10
6,0.0,2,6
216,17.33,2,2
138,0.0,2,10
201,17.33,5,2
162,0.0,5,2
30,0.0,10,2
237,0.0,1,2
192,17.33,3,10
78,268.56,6,10
60,0.0,3,2
111,198.0,5,10
105,0.0,2,2
0,0.0,2,2
69,0.0,3,10
30,333.25,8,10
30,135.25,6,2
144,0.0,2,10
162,110.0,5,2
96,66.22,3,10
12,70.0,16,2
78,0.0,9,2
48,135.25,4,7
177,215.33,3,10
126,0.0,2,2
30,214.25,10,2
12,135.25,2,8
150,0.0,4,6
177,17.33,5,2
78,66.22,6,2
201,155.33,5,4
