A4
381
19848.48
76,57.0,6,2
132,0,2,2
216,70.0,3,2
168,0,3,4
208,0,5,2
200,0,2,2
140,0,2,2
208,70.0,2,2
148,115.33,2,2
156,249.0,12,2
100,86.0,3,4
168,187.33,6,3
44,0,2,2
128,162.0,3,4
16,196.0,6,2
60,162.0,4,5
60,0,2,2
76,265.91,9,3
112,275.67,9,4
0,196.0,4,6
76,0,6,2
120,98.67,2,2
40,152.0,5,3
24,0,5,2
68,0,2,2
52,0,2,2
0,146.0,10,3
160,0,2,2
192,117.0,2,2
100,0,5,2
112,86.0,2,2
148,0,3,2
0,106.73,11,2
0,0,6,2
0,66.0,11,3
120,0,3,2
76,233.0,11,2
16,264.67,11,3
168,138.67,6,2
156,282.67,12,3
204,247.0,6,2
180,0,3,2
76,104.0,6,3
76,167.0,6,2
192,0,2,2
