A4
430
35238.35
280,106.0,3,10
340,0.0,2,2
115,136.0,3,10
215,0.0,3,2
0,246.0,3,6
45,0.0,2,10
70,366.26,27,2
340,311.0,4,10
380,162.67,3,9
140,0.0,9,2
280,0.0,3,2
200,0.0,3,2
115,0.0,3,2
140,62.67,9,2
15,142.67,4,10
295,0.0,9,2
185,0.0,3,10
240,0.0,4,2
295,30.44,7,2
380,0.0,3,2
100,146.0,3,2
395,0.0,2,6
15,0.0,3,2
100,0.0,3,2
35,106.0,2,9
215,189.33,2,8
240,86.0,3,10
70,0.0,3,2
310,65.02,3,2
405,0.0,1,2
130,0.0,2,2
70,116.0,3,10
140,212.89,5,10
70,321.0,27,2
55,408.19,8,10
270,0.0,2,10
140,163.56,9,2
260,0.0,2,2
140,117.56,9,2
230,0.0,2,10
205,86.0,2,10
330,30.44,2,10
85,0.0,3,10
295,65.02,3,10
365,0.0,3,9
350,0.0,3,9
0,0.0,3,2
55,0.0,3,10
30,0.0,3,2
310,197.68,4,7
