A4
437
22472.37
12,0,25,2
118,146.0,3,2
0,268.8,15,2
144,231.33,5,3
124,84.0,5,2
134,0,2,3
12,38.8,15,2
112,112.4,3,2
74,181.73,5,2
84,279.73,15,2
68,18.4,15,2
52,38.8,5,2
68,181.73,3,3
124,0,5,3
6,0,3,2
98,18.4,5,2
68,164.4,15,2
68,119.73,15,3
52,142.8,5,3
148,127.33,3,2
68,145.07,15,3
42,38.8,5,2
42,142.8,5,2
108,18.4,5,2
68,97.07,15,3
138,0,5,2
62,0,3,3
148,0,3,2
138,86.0,5,2
134,194.0,5,2
94,181.73,3,2
102,112.4,5,2
12,142.8,15,2
12,80.8,15,2
30,232.8,15,3
98,62.4,2,2
30,275.47,15,3
12,23.6,25,3
84,181.73,5,3
12,170.8,15,10
12,122.8,25,2
0,0,3,3
0,229.47,15,2
68,65.07,15,2
68,40.4,15,2
102,168.4,5,2
118,0,3,3
74,235.73,5,2
124,206.0,5,3
68,0,25,2
