A4
421
15440.12
58,20.29,2,2
26,28.0,4,4
142,0,2,2
46,171.29,16,3
146,123.29,5,4
4,54.0,5,2
58,0,14,2
86,0,2,2
90,0,14,2
14,28.0,6,4
40,85.33,3,5
26,95.0,2,3
40,0,3,4
80,20.29,3,5
46,64.33,6,3
4,0,5,4
118,0,5,5
30,124.33,5,5
34,0,3,7
156,43.29,2,4
72,20.29,2,2
118,64.71,10,2
90,67.14,13,2
110,182.21,17,3
160,0,2,2
146,0,7,3
76,20.29,2,2
128,0,7,3
62,83.29,5,5
14,154.0,6,7
62,20.29,5,5
122,128.71,10,3
164,102.67,3,5
90,143.67,11,3
144,195.29,13,4
90,33.86,14,3
164,0,3,2
146,43.29,5,2
122,90.71,10,3
90,109.21,11,3
46,111.67,6,3
90,90.71,16,2
78,173.58,16,3
14,103.33,6,3
112,109.21,5,3
0,0,2,2
14,0,10,2
112,160.21,15,2
46,0,6,2
4,104.0,5,4
