A4
351
20730.32
62,0.0,1,6
94,0.0,1,2
104,0.0,1,2
58,0.0,2,7
28,0.0,1,3
10,0.0,2,2
46,0.0,1,6
110,0.0,1,2
72,0.0,1,4
56,0.0,1,3
70,0.0,1,2
100,0.0,2,5
30,0.0,1,5
26,0.0,1,5
14,0.0,1,4
64,0.0,1,2
68,0.0,1,3
18,0.0,2,10
50,0.0,1,2
108,0.0,1,3
8,0.0,1,5
66,0.0,1,2
0,0.0,4,3
96,0.0,2,10
106,0.0,1,3
40,0.0,2,8
74,0.0,1,6
16,0.0,1,6
32,0.0,1,2
48,0.0,1,3
86,0.0,1,3
82,0.0,1,7
52,0.0,2,2
24,0.0,1,7
78,0.0,1,6
80,0.0,1,6
114,0.0,1,2
22,0.0,1,3
76,0.0,1,3
38,0.0,1,2
44,0.0,1,5
112,0.0,1,5
84,0.0,1,4
88,0.0,3,3
34,0.0,2,2
