A4
420
42360.97
348,0.0,4,2
204,0.0,3,2
174,88.0,2,2
306,0.0,2,8
294,0.0,2,6
162,88.0,2,2
48,342.67,3,10
66,0.0,10,2
120,52.0,1,2
192,178.0,2,7
42,0.0,1,2
114,158.57,1,3
270,184.67,2,9
0,0.0,2,2
234,133.0,2,10
234,0.0,2,2
30,168.0,2,10
132,104.0,2,6
222,0.0,2,10
318,0.0,2,8
48,151.33,3,2
372,0.0,2,7
246,0.0,1,4
348,110.5,2,2
156,104.0,1,4
384,0.0,1,2
264,184.67,1,5
252,0.0,2,10
330,0.0,2,7
102,158.57,2,9
12,0.0,1,2
30,0.0,2,2
192,0.0,2,2
126,0.0,1,3
78,158.57,4,2
18,0.0,2,6
282,0.0,2,8
48,0.0,3,2
216,88.0,1,2
360,110.5,2,9
264,0.0,3,2
162,0.0,5,2
78,52.0,7,2
66,52.0,2,2
204,88.0,2,10
144,104.0,2,2
342,0.0,1,2
186,88.0,1,3
66,324.07,6,2
132,0.0,5,2
