A4
366
16756.47
120,30.67,2,2
240,0,3,2
280,0,5,3
90,106.67,6,3
80,30.67,2,2
90,181.0,6,2
155,35.0,3,5
0,0,5,2
130,114.0,5,4
55,189.67,7,3
225,0,3,3
35,74.0,2,2
180,0,3,5
265,218.0,14,3
315,139.0,5,3
25,0,6,2
265,133.0,8,4
180,202.11,9,3
65,30.67,3,3
0,76.0,3,4
280,77.0,5,2
130,0,10,2
25,74.0,2,2
330,0,2,2
305,0,2,4
45,74.0,2,3
365,0,2,3
240,80.67,3,2
315,0,3,2
225,168.0,8,3
180,140.0,9,3
195,0,6,2
195,67.33,6,3
340,0,5,3
170,35.0,2,4
55,30.67,2,2
15,76.0,2,4
55,0,15,2
375,0,2,2
265,0,3,3
355,85.0,2,2
130,35.0,5,3
90,30.67,6,3
255,0,2,2
340,85.0,3,6
