A4
424
43168.96
155,67.33,3,2
20,120.67,3,5
50,275.33,9,2
35,261.33,3,3
170,227.29,6,2
170,104.0,5,2
105,0,15,2
105,217.33,10,3
50,501.0,10,2
10,0,2,3
180,274.62,3,3
195,0,3,2
295,79.0,6,3
100,408.33,6,2
200,227.29,2,2
210,0,15,2
250,159.0,2,2
35,120.67,6,2
130,512.29,11,3
130,408.33,7,3
50,396.0,10,2
0,475.67,6,3
65,30.0,6,3
260,275.0,2,2
220,329.62,6,3
105,271.33,10,2
295,0,6,2
270,301.0,5,3
0,0,2,2
95,0,2,3
270,542.67,10,4
220,227.29,6,2
105,110.33,10,3
105,335.33,10,2
210,62.0,10,2
285,0,2,3
20,30.0,9,2
210,227.29,2,2
170,274.62,2,2
220,432.29,6,3
325,0,2,3
105,67.33,10,3
100,568.75,16,3
260,62.0,5,7
180,0,3,2
20,0,15,2
170,160.67,16,3
65,107.67,6,3
310,238.33,3,3
295,238.33,3,3
