A4
443
38012.47
95,253.0,3,3
0,328.73,10,3
0,0,2,2
215,155.11,2,2
85,90.33,2,2
110,253.0,3,4
10,221.39,5,2
95,0,6,4
35,221.39,6,3
10,149.33,15,2
10,170.67,11,2
150,398.33,5,5
125,0,15,2
150,321.33,6,3
180,106.0,9,2
125,26.0,3,6
50,328.73,2,2
0,502.73,10,4
0,418.73,10,3
35,0,6,2
65,170.67,3,4
10,291.73,10,2
10,54.0,5,2
95,395.0,6,5
80,218.33,3,2
200,0,5,6
155,26.0,5,2
60,291.73,4,4
125,270.0,3,5
150,152.0,6,2
60,463.0,7,3
190,408.11,5,3
125,514.33,15,2
10,0,5,2
95,146.0,6,3
205,155.11,2,2
215,273.11,2,2
140,26.0,3,3
150,293.33,11,2
180,321.33,2,2
180,155.11,5,5
180,26.0,4,3
140,131.33,2,2
65,0,6,3
60,545.0,13,2
0,580.73,8,3
10,111.33,15,2
125,575.0,13,3
200,514.11,5,5
150,193.33,5,2
