A4
330
33448.92
0,143.0,2,2
55,0.0,2,10
100,41.0,2,8
45,0.0,1,2
10,0.0,3,2
10,171.33,3,6
225,0.0,2,8
150,48.0,2,2
65,0.0,1,2
135,457.33,5,7
120,0.0,1,2
135,48.0,3,2
125,0.0,2,9
115,41.0,1,3
190,0.0,1,2
195,0.0,2,3
90,41.0,2,10
70,0.0,10,2
205,0.0,2,2
170,48.0,1,3
175,0.0,1,2
0,0.0,2,2
240,228.0,1,5
70,41.0,2,2
180,0.0,2,8
215,0.0,2,2
205,243.0,2,2
135,0.0,8,2
80,41.0,2,2
35,0.0,2,9
235,0.0,1,2
135,216.0,3,2
50,0.0,1,2
160,48.0,1,2
165,48.0,1,2
0,393.0,6,10
240,0.0,1,2
25,0.0,2,2
110,41.0,1,2
245,0.0,1,4
