A4
409
36021.54
110,66.29,1,4
265,0.0,10,2
15,0.0,1,2
150,0.0,2,9
115,66.29,1,2
50,26.0,14,2
300,58.0,2,6
395,0.0,1,3
150,370.0,30,2
340,0.0,1,3
0,0.0,3,10
160,124.0,5,10
130,0.0,2,3
370,70.0,2,2
90,66.29,2,9
355,0.0,1,2
360,70.0,2,9
400,0.0,2,8
190,0.0,2,10
345,0.0,2,2
140,0.0,2,2
230,0.0,2,4
315,0.0,1,6
265,58.0,7,2
70,66.29,2,10
410,0.0,1,3
120,26.0,1,3
320,0.0,2,8
30,0.0,2,2
310,58.0,1,6
200,0.0,3,2
360,0.0,5,2
330,0.0,2,9
385,0.0,2,8
100,66.29,2,2
160,0.0,5,2
415,0.0,1,2
215,0.0,3,10
150,336.0,30,2
125,0.0,1,3
50,66.29,4,5
185,0.0,1,2
80,66.29,2,6
240,0.0,5,8
40,0.0,2,10
280,92.57,3,10
20,0.0,2,10
380,70.0,1,5
240,92.57,8,10
50,0.0,15,2
