A4
337
29412.21
108,0.0,2,2
120,0.0,2,2
6,23.29,17,2
6,319.76,17,2
6,203.06,17,2
6,0.0,17,2
180,0.0,2,2
0,0.0,1,2
168,0.0,2,2
108,306.0,2,8
6,78.12,17,2
6,256.12,17,2
6,287.65,17,2
144,278.0,2,2
0,498.0,9,10
6,455.29,17,2
6,148.82,17,2
6,378.71,17,2
6,172.12,17,2
6,109.06,17,2
6,417.88,17,2
120,138.0,2,2
156,108.0,2,2
156,381.0,2,2
156,0.0,2,2
6,48.35,17,2
180,193.0,2,10
132,361.0,2,5
192,218.0,2,2
132,0.0,2,2
108,158.0,2,2
168,163.0,2,2
6,229.88,17,2
120,261.0,2,2
144,0.0,2,2
6,350.12,17,2
192,0.0,2,2
132,118.0,2,2
168,286.0,2,2
204,0.0,1,2
