population_size,elite_size,children_size,iteration_time,total_time,number_of_generations,objective_value,penalty,chromosome,mutation_probs,original_mutation_probs,mutation_names,generations_progress,objective_value_progress,iterations_per_set,mutation_occurences
50,5,30,84712,42356053,500,2807.76,30000,0.44|0.66|0.42|0.4|0.7|0.52|0.38|0.4|0.2|0.28|0.24|0.5|0.26|0.38|0.64|16.0|19.0|10.0|25.0|28.0|10.0|5.0|9.0|9.0|7.0|9.0|25.0|7.0|11.0|6.0|5|4|2|3|3|5|4|4|5|5|5|3|4|3|5,0.02772963604852686|0.24090121317157712|0.0017331022530329288|0.09185441941074524|0.27902946273830154|0.025996533795493933|0.09532062391681109|0.23743500866551126,0.05|0.05|0.2|0.15|0.15|0.1|0.1|0.2,001|002|003|004|005|006|008|009,1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|26|27|28|29|30|31|32|33|34|35|36|37|38|39|40|41|42|43|44|45|46|47|48|49|50|51|52|53|54|55|56|57|58|59|60|61|62|63|64|65|66|67|68|69|70|71|72|73|74|75|76|77|78|79|80|81|82|83|84|85|86|87|88|89|90|91|92|93|94|95|96|97|98|99|100|101|102|103|104|105|106|107|108|109|110|111|112|113|114|115|116|117|118|119|120|121|122|123|124|125|126|127|128|129|130|131|132|133|134|135|136|137|138|139|140|141|142|143|144|145|146|147|148|149|150|151|152|153|154|155|156|157|158|159|160|161|162|163|164|165|166|167|168|169|170|171|172|173|174|175|176|177|178|179|180|181|182|183|184|185|186|187|188|189|190|191|192|193|194|195|196|197|198|199|200|201|202|203|204|205|206|207|208|209|210|211|212|213|214|215|216|217|218|219|220|221|222|223|224|225|226|227|228|229|230|231|232|233|234|235|236|237|238|239|240|241|242|243|244|245|246|247|248|249|250|251|252|253|254|255|256|257|258|259|260|261|262|263|264|265|266|267|268|269|270|271|272|273|274|275|276|277|278|279|280|281|282|283|284|285|286|287|288|289|290|291|292|293|294|295|296|297|298|299|300|301|302|303|304|305|306|307|308|309|310|311|312|313|314|315|316|317|318|319|320|321|322|323|324|325|326|327|328|329|330|331|332|333|334|335|336|337|338|339|340|341|342|343|344|345|346|347|348|349|350|351|352|353|354|355|356|357|358|359|360|361|362|363|364|365|366|367|368|369|370|371|372|373|374|375|376|377|378|379|380|381|382|383|384|385|386|387|388|389|390|391|392|393|394|395|396|397|398|399|400|401|402|403|404|405|406|407|408|409|410|411|412|413|414|415|416|417|418|419|420|421|422|423|424|425|426|427|428|429|430|431|432|433|434|435|436|437|438|439|440|441|442|443|444|445|446|447|448|449|450|451|452|453|454|455|456|457|458|459|460|461|462|463|464|465|466|467|468|469|470|471|472|473|474|475|476|477|478|479|480|481|482|483|484|485|486|487|488|489|490|491|492|493|494|495|496|497|498|499|500,3780.63|3628.19|3421.19|3421.19|3421.19|3074.19|3074.19|3074.19|3074.19|3074.19|3074.19|3074.19|3074.19|3074.19|3074.19|3074.19|3071.78|3071.78|2998.23|2998.23|2998.23|2998.23|2998.23|2998.23|2998.23|2975.86|2975.86|2975.86|2975.86|2964.06|2964.06|2964.06|2923.58|2923.58|2923.58|2923.58|2909.24|2909.24|2888.22|2888.22|2888.22|2888.22|2888.22|2888.22|2888.22|2888.22|2885.27|2885.27|2884.64|2882.83|2873.43|2873.43|2864.41|2864.41|2862.68|2853.29|2853.29|2853.29|2853.29|2853.29|2853.29|2853.29|2851.5|2848.3|2848.3|2848.2|2848.2|2846.8|2846.8|2846.8|2846.8|2846.8|2846.7|2846.19|2846.19|2846.19|2846.19|2846.19|2846.19|2846.07|2844.0|2844.0|2843.88|2843.88|2843.7|2841.51|2841.51|2841.51|2841.51|2841.51|2841.51|2841.51|2841.51|2841.51|2840.07|2839.11|2838.3|2838.3|2838.3|2838.3|2838.3|2837.64|2837.64|2837.64|2837.64|2837.64|2837.64|2837.5|2837.5|2837.5|2837.4|2837.4|2837.4|2836.44|2836.44|2836.44|2836.44|2836.44|2836.44|2836.41|2836.41|2836.41|2835.74|2835.74|2835.74|2835.74|2835.74|2835.74|2835.74|2835.74|2835.74|2835.74|2835.74|2834.26|2834.26|2834.26|2834.26|2834.26|2833.7|2833.7|2833.7|2833.7|2833.7|2833.7|2833.7|2833.7|2830.94|2830.94|2830.18|2829.43|2829.43|2828.5|2825.07|2825.07|2825.07|2825.07|2823.55|2823.55|2823.04|2823.04|2823.04|2822.41|2822.41|2822.41|2822.41|2822.41|2822.41|2822.41|2822.41|2822.41|2822.41|2822.41|2821.34|2821.34|2821.34|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.19|2821.17|2821.17|2821.17|2821.17|2821.17|2821.17|2821.15|2821.15|2821.15|2821.15|2821.15|2821.15|2821.15|2821.15|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.57|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2808.08|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76|2807.76,250.0,5639|5516|5620|5566|5458|5647|5568|5486
