n,k,m,distance
5,4,22,12.17550004
5,4,23,12.33950004
5,4,24,12.49200004
5,4,25,12.66500004
5,4,26,12.80750004
5,4,27,12.96600004
5,4,28,13.11450005
5,4,29,13.22400005
5,4,30,13.35750005
5,5,1,4.08800001
5,5,2,5.48700001
5,5,3,6.28550002
5,5,4,6.86100002
5,5,5,7.39800002
5,5,6,7.94700002
5,5,7,8.47350002
5,5,8,9.00100002
5,5,9,9.48050002
5,5,10,9.96450003
5,5,11,10.45450003
5,5,12,10.89950003
5,5,13,11.33750003
5,5,14,11.75450003
5,5,15,12.14100003
5,5,16,12.52400003
5,5,17,12.90700003
5,5,18,13.19050003
5,5,19,13.55900003
5,5,20,13.91150004
5,5,21,14.20150004
5,5,22,14.49250004
5,5,23,14.79400004
5,5,24,15.02000004
5,5,25,15.25850004
5,5,26,15.47800004
5,5,27,15.71800004
5,5,28,15.93650004
5,5,29,16.13850004
5,5,30,16.36650004
5,6,1,5.11400001
5,6,2,6.80050001
5,6,3,7.73550002
5,6,4,8.37100002
5,6,5,8.94050002
5,6,6,9.48300002
5,6,7,10.00850002
5,6,8,10.53300002
5,6,9,10.99950002
5,6,10,11.51850002
5,6,11,11.97400002
5,6,12,12.47100003
5,6,13,12.91400003
5,6,14,13.37250003
5,6,15,13.82150003
5,6,16,14.22400003
5,6,17,14.61400003
5,6,18,14.99750003
5,6,19,15.39500003
5,6,20,15.80100003
5,6,21,16.13200003
5,6,22,16.51400003
5,6,23,16.82650003
5,6,24,17.13550004
5,6,25,17.45100004
5,6,26,17.70350004
5,6,27,18.01400004
5,6,28,18.32000004
5,6,29,18.53450004
5,6,30,18.88000004
5,7,1,6.14400001
5,7,2,8.10950001
5,7,3,9.21800002
5,7,4,9.91850002
5,7,5,10.51350002
5,7,6,11.04900002
5,7,7,11.59300002
5,7,8,12.11750002
5,7,9,12.58250002
5,7,10,13.09150002
5,7,11,13.57800002
5,7,12,14.04300002
5,7,13,14.50350002
5,7,14,14.98400003
5,7,15,15.40300003
5,7,16,15.85250003
5,7,17,16.28750003
5,7,18,16.66250003
5,7,19,17.09950003
5,7,20,17.55100003
5,7,21,17.91000003
5,7,22,18.34400003
5,7,23,18.69350003
5,7,24,19.03800003
5,7,25,19.39000003
5,7,26,19.72200003
5,7,27,20.07100003
5,7,28,20.41050003
5,7,29,20.69450004
5,7,30,21.02900004
5,8,1,7.20700001
5,8,2,9.46450001
5,8,3,10.70550002
5,8,4,11.45700002
5,8,5,12.11550002
5,8,6,12.66550002
5,8,7,13.20850002
5,8,8,13.71250002
5,8,9,14.19100002
5,8,10,14.70050002
5,8,11,15.15050002
5,8,12,15.62300002
5,8,13,16.10050002
5,8,14,16.56850002
5,8,15,17.00450002
5,8,16,17.44900003
5,8,17,17.89700003
5,8,18,18.33150003
5,8,19,18.75350003
5,8,20,19.22000003
5,8,21,19.58000003
5,8,22,20.04400003
5,8,23,20.43950003
5,8,24,20.82300003
5,8,25,21.23650003
5,8,26,21.57350003
5,8,27,21.99650003
5,8,28,22.33650003
5,8,29,22.63450003
5,8,30,23.05750003
5,9,1,8.21300001
5,9,2,10.78750001
5,9,3,12.20650002
5,9,4,13.03150002
5,9,5,13.70250002
5,9,6,14.29250002
5,9,7,14.84450002
5,9,8,15.35600002
5,9,9,15.85500002
5,9,10,16.33500002
5,9,11,16.77700002
5,9,12,17.23800002
5,9,13,17.73500002
5,9,14,18.18900002
5,9,15,18.61200002
5,9,16,19.04350002
5,9,17,19.50450002
5,9,18,19.95950003
5,9,19,20.37600003
5,9,20,20.84700003
5,9,21,21.29150003
5,9,22,21.69600003
5,9,23,22.14050003
5,9,24,22.50800003
5,9,25,22.92300003
5,9,26,23.34600003
5,9,27,23.75250003
5,9,28,24.11000003
5,9,29,24.43850003
5,9,30,24.87800003
5,10,1,9.25200001
5,10,2,12.12350001
5,10,3,13.70100002
5,10,4,14.59950002
5,10,5,15.34400002
5,10,6,15.93450002
5,10,7,16.49350002
5,10,8,17.03100002
5,10,9,17.50750002
5,10,10,18.02600002
5,10,11,18.46000002
5,10,12,18.92100002
5,10,13,19.37800002
5,10,14,19.85000002
5,10,15,20.27000002
5,10,16,20.73600002
5,10,17,21.15800002
5,10,18,21.57950002
5,10,19,22.01100002
5,10,20,22.51300003
5,10,21,22.91200003
5,10,22,23.35500003
5,10,23,23.78900003
5,10,24,24.18400003
5,10,25,24.63500003
5,10,26,25.05500003
5,10,27,25.44500003
5,10,28,25.83450003
5,10,29,26.19950003
5,10,30,26.62800003
6,2,1,1.00000001
6,2,2,1.83300002
6,2,3,2.52250003
6,2,4,3.11500003
6,2,5,3.58050004
6,2,6,3.96050004
6,2,7,4.29700004
6,2,8,4.57800005
6,2,9,4.79850005
6,2,10,4.99400005
6,2,11,5.15950005
6,2,12,5.30100005
6,2,13,5.41750006
6,2,14,5.50650006
6,2,15,5.59350006
6,2,16,5.66550006
6,2,17,5.71450006
6,2,18,5.77850006
6,2,19,5.80100006
6,2,20,5.83750006
6,2,21,5.87100006
6,2,22,5.87700006
6,2,23,5.90600006
6,2,24,5.91250006
6,2,25,5.93050006
6,2,26,5.94350006
6,2,27,5.95750006
6,2,28,5.95750006
6,2,29,5.96300006
6,2,30,5.97650006
6,3,1,2.02000001
6,3,2,2.91350001
6,3,3,3.49650002
6,3,4,4.09050002
6,3,5,4.69450002
6,3,6,5.25950003
6,3,7,5.83900003
6,3,8,6.34850003
6,3,9,6.80950003
6,3,10,7.25250004
6,3,11,7.64550004
6,3,12,8.00100004
6,3,13,8.34600004
6,3,14,8.67150004
6,3,15,8.93700005
6,3,16,9.20800005
6,3,17,9.43350005
6,3,18,9.65700005
6,3,19,9.83800005
6,3,20,10.03650005
6,3,21,10.19550005
6,3,22,10.33650005
6,3,23,10.52300005
6,3,24,10.58750005
6,3,25,10.71950005
6,3,26,10.82100006
6,3,27,10.93000006
6,3,28,11.02750006
6,3,29,11.08850006
6,3,30,11.16850006
6,4,1,3.07200001
6,4,2,4.19300001
6,4,3,4.87350002
6,4,4,5.46050002
6,4,5,6.04850002
6,4,6,6.61400002
6,4,7,7.21700002
6,4,8,7.78600003
6,4,9,8.33100003
6,4,10,8.87400003
6,4,11,9.37300003
6,4,12,9.84250003
6,4,13,10.28500003
6,4,14,10.72300004
6,4,15,11.11700004
6,4,16,11.54150004
6,4,17,11.86850004
6,4,18,12.22250004
6,4,19,12.53650004
6,4,20,12.83000004
6,4,21,13.10950004
6,4,22,13.39800005
6,4,23,13.69050005
6,4,24,13.89450005
6,4,25,14.11850005
6,4,26,14.32950005
6,4,27,14.55800005
6,4,28,14.74800005
6,4,29,14.90700005
6,4,30,15.09650005
6,5,1,4.08900001
6,5,2,5.49400001
6,5,3,6.30650002
6,5,4,6.90450002
6,5,5,7.48900002
6,5,6,8.06450002
6,5,7,8.66150002
6,5,8,9.22600002
6,5,9,9.79500002
6,5,10,10.33850003
6,5,11,10.89550003
6,5,12,11.40250003
6,5,13,11.92600003
6,5,14,12.41600003
6,5,15,12.86550003
6,5,16,13.31250003
6,5,17,13.76950003
6,5,18,14.19600004
6,5,19,14.59550004
6,5,20,14.98300004
6,5,21,15.38650004
6,5,22,15.72550004
6,5,23,16.12400004
6,5,24,16.39050004
6,5,25,16.74050004
6,5,26,17.02100004
6,5,27,17.32450004
6,5,28,17.61150004
6,5,29,17.82450005
6,5,30,18.12600005
6,6,1,5.11400001
6,6,2,6.80800001
6,6,3,7.75150002
6,6,4,8.41400002
6,6,5,9.03250002
6,6,6,9.58800002
6,6,7,10.18000002
6,6,8,10.74400002
6,6,9,11.30650002
6,6,10,11.87300002
6,6,11,12.37800002
6,6,12,12.96650003
6,6,13,13.46550003
6,6,14,13.99250003
6,6,15,14.49050003
6,6,16,14.99750003
6,6,17,15.45300003
6,6,18,15.94450003
6,6,19,16.40350003
6,6,20,16.82100003
6,6,21,17.25550004
6,6,22,17.68050004
6,6,23,18.09950004
6,6,24,18.48150004
6,6,25,18.87500004
6,6,26,19.21600004
6,6,27,19.57950004
6,6,28,19.91550004
6,6,29,20.24400004
6,6,30,20.61800004
6,7,1,6.14500001
6,7,2,8.11700001
6,7,3,9.23150002
6,7,4,9.94350002
6,7,5,10.57500002
6,7,6,11.12700002
6,7,7,11.72850002
6,7,8,12.27800002
6,7,9,12.83350002
6,7,10,13.39550002
6,7,11,13.93000002
6,7,12,14.47450002
6,7,13,14.99900003
6,7,14,15.53400003
6,7,15,16.02950003
6,7,16,16.55650003
6,7,17,17.04900003
6,7,18,17.54200003
6,7,19,18.02400003
6,7,20,18.49200003
6,7,21,18.96450003
6,7,22,19.44450003
6,7,23,19.89600003
6,7,24,20.31150003
6,7,25,20.76550004
6,7,26,21.15700004
6,7,27,21.59600004
6,7,28,21.99950004
6,7,29,22.32350004
6,7,30,22.70700004
6,8,1,7.20700001
6,8,2,9.47150001
6,8,3,10.71900002
6,8,4,11.49200002
6,8,5,12.17850002
6,8,6,12.75150002
6,8,7,13.33100002
6,8,8,13.88100002
6,8,9,14.42400002
6,8,10,14.97850002
6,8,11,15.49300002
6,8,12,16.02500002
6,8,13,16.56600002
6,8,14,17.08600002
6,8,15,17.57200003
6,8,16,18.10750003
6,8,17,18.60600003
6,8,18,19.16700003
6,8,19,19.65550003
6,8,20,20.14550003
6,8,21,20.62300003
6,8,22,21.09700003
6,8,23,21.59850003
6,8,24,22.04400003
6,8,25,22.53350003
6,8,26,22.95450003
6,8,27,23.44400003
6,8,28,23.83100003
6,8,29,24.20450004
6,8,30,24.65500004
6,9,1,8.21400001
6,9,2,10.79200001
6,9,3,12.21800002
6,9,4,13.05450002
6,9,5,13.76350002
6,9,6,14.36050002
6,9,7,14.95250002
6,9,8,15.49700002
6,9,9,16.06050002
6,9,10,16.58200002
6,9,11,17.08500002
6,9,12,17.61300002
6,9,13,18.15650002
6,9,14,18.66850002
6,9,15,19.14600002
6,9,16,19.66200002
6,9,17,20.17300003
6,9,18,20.72400003
6,9,19,21.18300003
6,9,20,21.70100003
6,9,21,22.25350003
6,9,22,22.68450003
6,9,23,23.23100003
6,9,24,23.66700003
6,9,25,24.16000003
6,9,26,24.66350003
6,9,27,25.14800003
6,9,28,25.51700003
6,9,29,25.95600003
6,9,30,26.42750003
6,10,1,9.25200001
6,10,2,12.13200001
6,10,3,13.71200002
6,10,4,14.62950002
6,10,5,15.39750002
6,10,6,16.00650002
6,10,7,16.59150002
6,10,8,17.16300002
6,10,9,17.70300002
6,10,10,18.26400002
6,10,11,18.74350002
6,10,12,19.27100002
6,10,13,19.77050002
6,10,14,20.28300002
6,10,15,20.76950002
6,10,16,21.31550002
6,10,17,21.79450002
6,10,18,22.33350003
6,10,19,22.81850003
6,10,20,23.35150003
6,10,21,23.86000003
6,10,22,24.30850003
6,10,23,24.85100003
6,10,24,25.35400003
6,10,25,25.84500003
6,10,26,26.33800003
6,10,27,26.82750003
6,10,28,27.23500003
6,10,29,27.68950003
6,10,30,28.16150003
7,2,1,1.00000001
7,2,2,1.86700002
7,2,3,2.60500003
7,2,4,3.24850003
7,2,5,3.76450004
7,2,6,4.23850004
7,2,7,4.62350005
7,2,8,4.98200005
7,2,9,5.26350005
7,2,10,5.49500006
7,2,11,5.69850006
7,2,12,5.88450006
7,2,13,6.03350006
7,2,14,6.16100006
7,2,15,6.29650006
7,2,16,6.40600007
7,2,17,6.46700007
7,2,18,6.56050007
7,2,19,6.60950007
7,2,20,6.66800007
7,2,21,6.71150007
7,2,22,6.74950007
7,2,23,6.78250007
7,2,24,6.81450007
7,2,25,6.84200007
7,2,26,6.85400007
7,2,27,6.87350007
7,2,28,6.89150007
7,2,29,6.90250007
7,2,30,6.92400007
7,3,1,2.02000001
7,3,2,2.92450001
7,3,3,3.54750002
7,3,4,4.18300002
7,3,5,4.82450002
7,3,6,5.45750003
7,3,7,6.06400003
7,3,8,6.64350003
7,3,9,7.16350004
7,3,10,7.63700004
7,3,11,8.08350004
7,3,12,8.50450004
7,3,13,8.88050005
7,3,14,9.26050005
7,3,15,9.56700005
7,3,16,9.91250005
7,3,17,10.20300005
7,3,18,10.48650005
7,3,19,10.73950005
7,3,20,10.98450006
7,3,21,11.21150006
7,3,22,11.35200006
7,3,23,11.59250006
7,3,24,11.74800006
7,3,25,11.86650006
7,3,26,12.05450006
7,3,27,12.20400006
7,3,28,12.30350006
7,3,29,12.44500006
7,3,30,12.53450006
7,4,1,3.07100001
7,4,2,4.19600001
7,4,3,4.89850002
7,4,4,5.50950002
7,4,5,6.13450002
7,4,6,6.77000002
7,4,7,7.38950002
7,4,8,8.01400003
7,4,9,8.60900003
7,4,10,9.19150003
7,4,11,9.72600003
7,4,12,10.27650003
7,4,13,10.76350004
7,4,14,11.24750004
7,4,15,11.69550004
7,4,16,12.17050004
7,4,17,12.57100004
7,4,18,12.99950004
7,4,19,13.40700005
7,4,20,13.73500005
7,4,21,14.09750005
7,4,22,14.40450005
7,4,23,14.75050005
7,4,24,15.03500005
7,4,25,15.29450005
7,4,26,15.60150005
7,4,27,15.84100005
7,4,28,16.08900005
7,4,29,16.32650006
7,4,30,16.57300006
7,5,1,4.08900001
7,5,2,5.49500001
7,5,3,6.32950002
7,5,4,6.94700002
7,5,5,7.56700002
7,5,6,8.18350002
7,5,7,8.80700002
7,5,8,9.41350002
7,5,9,10.02900003
7,5,10,10.62050003
7,5,11,11.19000003
7,5,12,11.77950003
7,5,13,12.35150003
7,5,14,12.88450003
7,5,15,13.39500003
7,5,16,13.91550004
7,5,17,14.42350004
7,5,18,14.91700004
7,5,19,15.37800004
7,5,20,15.81800004
7,5,21,16.26300004
7,5,22,16.66550004
7,5,23,17.08000004
7,5,24,17.46800004
7,5,25,17.79950005
7,5,26,18.21550005
7,5,27,18.57450005
7,5,28,18.90750005
7,5,29,19.22550005
7,5,30,19.54000005
7,6,1,5.11400001
7,6,2,6.80850001
7,6,3,7.76900002
7,6,4,8.44200002
7,6,5,9.09950002
7,6,6,9.69350002
7,6,7,10.30650002
7,6,8,10.89650002
7,6,9,11.49950002
7,6,10,12.11000002
7,6,11,12.65800003
7,6,12,13.29600003
7,6,13,13.85200003
7,6,14,14.41850003
7,6,15,14.97450003
7,6,16,15.53050003
7,6,17,16.04700003
7,6,18,16.60450003
7,6,19,17.13700003
7,6,20,17.61050004
7,6,21,18.13100004
7,6,22,18.57700004
7,6,23,19.04150004
7,6,24,19.49350004
7,6,25,19.91150004
7,6,26,20.37050004
7,6,27,20.75550004
7,6,28,21.18850004
7,6,29,21.56750004
7,6,30,21.98750004
7,7,1,6.14400001
7,7,2,8.11750001
7,7,3,9.24600002
7,7,4,9.96450002
7,7,5,10.62700002
7,7,6,11.21200002
7,7,7,11.82750002
7,7,8,12.43050002
7,7,9,13.01000002
7,7,10,13.61100002
7,7,11,14.17650002
7,7,12,14.77750002
7,7,13,15.34700003
7,7,14,15.92100003
7,7,15,16.47800003
7,7,16,17.05050003
7,7,17,17.59550003
7,7,18,18.17650003
7,7,19,18.74100003
7,7,20,19.25100003
7,7,21,19.78450003
7,7,22,20.30050003
7,7,23,20.80250004
7,7,24,21.28950004
7,7,25,21.75400004
7,7,26,22.25600004
7,7,27,22.73900004
7,7,28,23.17500004
7,7,29,23.58550004
7,7,30,24.06250004
7,8,1,7.20700001
7,8,2,9.47000001
7,8,3,10.73450002
7,8,4,11.50700002
7,8,5,12.22150002
7,8,6,12.81650002
7,8,7,13.41800002
7,8,8,13.98900002
7,8,9,14.57400002
7,8,10,15.17650002
7,8,11,15.69750002
7,8,12,16.28850002
7,8,13,16.86900002
7,8,14,17.43300003
7,8,15,17.98700003
7,8,16,18.58350003
7,8,17,19.10050003
7,8,18,19.72500003
7,8,19,20.29500003
7,8,20,20.81850003
7,8,21,21.37550003
7,8,22,21.89350003
7,8,23,22.42150003
7,8,24,22.96600003
7,8,25,23.44700003
7,8,26,23.97150003
7,8,27,24.48700004
7,8,28,24.95300004
7,8,29,25.39700004
7,8,30,25.90850004
7,9,1,8.21400001
7,9,2,10.79550001
7,9,3,12.23250002
7,9,4,13.07600002
7,9,5,13.80950002
7,9,6,14.43500002
7,9,7,15.04050002
7,9,8,15.61750002
7,9,9,16.20050002
7,9,10,16.78500002
7,9,11,17.27300002
7,9,12,17.85400002
7,9,13,18.45250002
7,9,14,18.99300002
7,9,15,19.54800002
7,9,16,20.10650003
7,9,17,20.64950003
7,9,18,21.25100003
7,9,19,21.79250003
7,9,20,22.34450003
7,9,21,22.94600003
7,9,22,23.43850003
7,9,23,24.01200003
7,9,24,24.52350003
7,9,25,25.01950003
7,9,26,25.63150003
7,9,27,26.11500003
7,9,28,26.60950003
7,9,29,27.10100003
7,9,30,27.60550003
7,10,1,9.25200001
7,10,2,12.13250001
7,10,3,13.72750002
7,10,4,14.64850002
7,10,5,15.44300002
7,10,6,16.07150002
7,10,7,16.68200002
7,10,8,17.26050002
7,10,9,17.83200002
7,10,10,18.44000002
7,10,11,18.93050002
7,10,12,19.49450002
7,10,13,20.06250002
7,10,14,20.58600002
7,10,15,21.15050002
7,10,16,21.74750002
7,10,17,22.26900002
7,10,18,22.85300003
7,10,19,23.40700003
7,10,20,23.97150003
7,10,21,24.53350003
7,10,22,25.04000003
7,10,23,25.61950003
7,10,24,26.14450003
7,10,25,26.69800003
7,10,26,27.26150003
7,10,27,27.76250003
7,10,28,28.26450003
7,10,29,28.74050003
7,10,30,29.29300003
8,2,1,1.00000001
8,2,2,1.87500002
8,2,3,2.65000003
8,2,4,3.32250003
8,2,5,3.90050004
8,2,6,4.40500004
8,2,7,4.86750005
8,2,8,5.27500005
8,2,9,5.56850006
8,2,10,5.87550006
8,2,11,6.16050006
8,2,12,6.36850006
8,2,13,6.57350007
8,2,14,6.73800007
8,2,15,6.90900007
8,2,16,7.05250007
8,2,17,7.14700007
8,2,18,7.27200007
8,2,19,7.37200008
8,2,20,7.45050008
8,2,21,7.52450008
8,2,22,7.57400008
8,2,23,7.61350008
8,2,24,7.65750008
8,2,25,7.71250008
8,2,26,7.75250008
8,2,27,7.79200008
8,2,28,7.79950008
8,2,29,7.83550008
8,2,30,7.85100008
8,3,1,2.02000001
8,3,2,2.93750001
8,3,3,3.57100002
8,3,4,4.22700002
8,3,5,4.91750002
8,3,6,5.57600003
8,3,7,6.24250003
8,3,8,6.85550003
8,3,9,7.39650004
8,3,10,7.94600004
8,3,11,8.46450004
8,3,12,8.91500005
8,3,13,9.35750005
8,3,14,9.80450005
8,3,15,10.16700005
8,3,16,10.55450005
8,3,17,10.89500006
8,3,18,11.25700006
8,3,19,11.56500006
8,3,20,11.82900006
8,3,21,12.09600006
8,3,22,12.31750006
8,3,23,12.57400006
8,3,24,12.76350006
8,3,25,12.98950007
8,3,26,13.16800007
8,3,27,13.38050007
8,3,28,13.53200007
8,3,29,13.70200007
8,3,30,13.80350007
8,4,1,3.07200001
8,4,2,4.20650001
8,4,3,4.91750002
8,4,4,5.53250002
8,4,5,6.19750002
8,4,6,6.84400002
8,4,7,7.51550003
8,4,8,8.18150003
8,4,9,8.79700003
8,4,10,9.44300003
8,4,11,10.03600003
8,4,12,10.60700004
8,4,13,11.15300004
8,4,14,11.71400004
8,4,15,12.21200004
8,4,16,12.77250004
8,4,17,13.18850004
8,4,18,13.66450005
8,4,19,14.12450005
8,4,20,14.53700005
8,4,21,14.91700005
8,4,22,15.30000005
8,4,23,15.67000005
8,4,24,16.00450005
8,4,25,16.38900006
8,4,26,16.67000006
8,4,27,17.01850006
8,4,28,17.27750006
8,4,29,17.59450006
8,4,30,17.81550006
8,5,1,4.08800001
8,5,2,5.50000001
8,5,3,6.34200002
8,5,4,6.96750002
8,5,5,7.60400002
8,5,6,8.25000002
8,5,7,8.91150002
8,5,8,9.56850002
8,5,9,10.20550003
8,5,10,10.82650003
8,5,11,11.47300003
8,5,12,12.08800003
8,5,13,12.69050003
8,5,14,13.29350003
8,5,15,13.85050003
8,5,16,14.43700004
8,5,17,14.98050004
8,5,18,15.52350004
8,5,19,16.06000004
8,5,20,16.55850004
8,5,21,17.05550004
8,5,22,17.50100004
8,5,23,17.95550005
8,5,24,18.36950005
8,5,25,18.84250005
8,5,26,19.24150005
8,5,27,19.66050005
8,5,28,20.02800005
8,5,29,20.42850005
8,5,30,20.76950005
8,6,1,5.11400001
8,6,2,6.81400001
8,6,3,7.78200002
8,6,4,8.46000002
8,6,5,9.13200002
8,6,6,9.74950002
8,6,7,10.38900002
8,6,8,11.02950002
8,6,9,11.64600002
8,6,10,12.29000002
8,6,11,12.90200003
8,6,12,13.55400003
8,6,13,14.13600003
8,6,14,14.75800003
8,6,15,15.36800003
8,6,16,15.99000003
8,6,17,16.51100003
8,6,18,17.12200003
8,6,19,17.68900004
8,6,20,18.25900004
8,6,21,18.78550004
8,6,22,19.28100004
8,6,23,19.82700004
8,6,24,20.31250004
8,6,25,20.83050004
8,6,26,21.28200004
8,6,27,21.78200004
8,6,28,22.24450005
8,6,29,22.70650005
8,6,30,23.13350005
8,7,1,6.14400001
8,7,2,8.12200001
8,7,3,9.25550002
8,7,4,9.98900002
8,7,5,10.66600002
8,7,6,11.27300002
8,7,7,11.91800002
8,7,8,12.54550002
8,7,9,13.15050002
8,7,10,13.78750002
8,7,11,14.41050002
8,7,12,15.02850003
8,7,13,15.62250003
8,7,14,16.26600003
8,7,15,16.87050003
8,7,16,17.48950003
8,7,17,18.03550003
8,7,18,18.65400003
8,7,19,19.25300003
8,7,20,19.85700003
8,7,21,20.42400003
8,7,22,20.97750004
8,7,23,21.52650004
8,7,24,22.04950004
8,7,25,22.61700004
8,7,26,23.12350004
8,7,27,23.67450004
8,7,28,24.18050004
8,7,29,24.66800004
8,7,30,25.13200004
8,8,1,7.20700001
8,8,2,9.47350001
8,8,3,10.73450002
8,8,4,11.52600002
8,8,5,12.24000002
8,8,6,12.85450002
8,8,7,13.48850002
8,8,8,14.09550002
8,8,9,14.69400002
8,8,10,15.31850002
8,8,11,15.90000002
8,8,12,16.51050002
8,8,13,17.11400002
8,8,14,17.71550003
8,8,15,18.31800003
8,8,16,18.95050003
8,8,17,19.50850003
8,8,18,20.16700003
8,8,19,20.78400003
8,8,20,21.37750003
8,8,21,21.92800003
8,8,22,22.49350003
8,8,23,23.09600003
8,8,24,23.64500003
8,8,25,24.23850004
8,8,26,24.76500004
8,8,27,25.38400004
8,8,28,25.85850004
8,8,29,26.37350004
8,8,30,26.91350004
8,9,1,8.21300001
8,9,2,10.79500001
8,9,3,12.23600002
8,9,4,13.09300002
8,9,5,13.82450002
8,9,6,14.47250002
8,9,7,15.10550002
8,9,8,15.71450002
8,9,9,16.32450002
8,9,10,16.90100002
8,9,11,17.46600002
8,9,12,18.06600002
8,9,13,18.67600002
8,9,14,19.27750002
8,9,15,19.85200002
8,9,16,20.46150003
8,9,17,21.05550003
8,9,18,21.69850003
8,9,19,22.27700003
8,9,20,22.87900003
8,9,21,23.50350003
8,9,22,24.03650003
8,9,23,24.66350003
8,9,24,25.20000003
8,9,25,25.79400003
8,9,26,26.41150003
8,9,27,26.99000003
8,9,28,27.49150003
8,9,29,28.07450004
8,9,30,28.60500004
8,10,1,9.25200001
8,10,2,12.13200001
8,10,3,13.72500002
8,10,4,14.65250002
8,10,5,15.45050002
8,10,6,16.09950002
8,10,7,16.72050002
8,10,8,17.35850002
8,10,9,17.92850002
8,10,10,18.55300002
8,10,11,19.08350002
8,10,12,19.68600002
8,10,13,20.25350002
8,10,14,20.83800002
8,10,15,21.42000002
8,10,16,22.05500002
8,10,17,22.59200003
8,10,18,23.20350003
8,10,19,23.81550003
8,10,20,24.44700003
8,10,21,25.01200003
8,10,22,25.56500003
8,10,23,26.17000003
8,10,24,26.76050003
8,10,25,27.39100003
8,10,26,27.97250003
8,10,27,28.54650003
8,10,28,29.06600003
8,10,29,29.66350003
8,10,30,30.20350003
9,2,1,1.00000001
9,2,2,1.89400002
9,2,3,2.68950003
9,2,4,3.41800003
9,2,5,4.02050004
9,2,6,4.56100005
9,2,7,5.04750005
9,2,8,5.51600006
9,2,9,5.86850006
9,2,10,6.21500006
9,2,11,6.51700007
9,2,12,6.81250007
9,2,13,7.01900007
9,2,14,7.22750007
9,2,15,7.44300008
9,2,16,7.62550008
9,2,17,7.74550008
9,2,18,7.90150008
9,2,19,8.03250008
9,2,20,8.12900008
9,2,21,8.23250008
9,2,22,8.30200009
9,2,23,8.37250009
9,2,24,8.45300009
9,2,25,8.50000009
9,2,26,8.54650009
9,2,27,8.61250009
9,2,28,8.64650009
9,2,29,8.68850009
9,2,30,8.73200009
9,3,1,2.02000001
9,3,2,2.94950001
9,3,3,3.58650002
9,3,4,4.28300002
9,3,5,4.98800003
9,3,6,5.68550003
9,3,7,6.36800003
9,3,8,7.02950004
9,3,9,7.62150004
9,3,10,8.21250004
9,3,11,8.74700004
9,3,12,9.29050005
9,3,13,9.73950005
9,3,14,10.23950005
9,3,15,10.66500005
9,3,16,11.07150006
9,3,17,11.45650006
9,3,18,11.83900006
9,3,19,12.19900006
9,3,20,12.51000006
9,3,21,12.81750006
9,3,22,13.10250007
9,3,23,13.41150007
9,3,24,13.62550007
9,3,25,13.85400007
9,3,26,14.07450007
9,3,27,14.31700007
9,3,28,14.54100007
9,3,29,14.75150007
9,3,30,14.88400008
9,4,1,3.07200001
9,4,2,4.21300001
9,4,3,4.92850002
9,4,4,5.58400002
9,4,5,6.24950002
9,4,6,6.93350002
9,4,7,7.62200003
9,4,8,8.33600003
9,4,9,8.98750003
9,4,10,9.67250003
9,4,11,10.27700003
9,4,12,10.92550004
9,4,13,11.48750004
9,4,14,12.09800004
9,4,15,12.64350004
9,4,16,13.20600004
9,4,17,13.68050005
9,4,18,14.19650005
9,4,19,14.68400005
9,4,20,15.13800005
9,4,21,15.59650005
9,4,22,16.01300005
9,4,23,16.44700006
9,4,24,16.82700006
9,4,25,17.18450006
9,4,26,17.55450006
9,4,27,17.90800006
9,4,28,18.24100006
9,4,29,18.59400006
9,4,30,18.89800006
9,5,1,4.08900001
9,5,2,5.50700001
9,5,3,6.35000002
9,5,4,7.00750002
9,5,5,7.64950002
9,5,6,8.31450002
9,5,7,8.99200002
9,5,8,9.67600002
9,5,9,10.34800003
9,5,10,11.01850003
9,5,11,11.66100003
9,5,12,12.33600003
9,5,13,12.96950003
9,5,14,13.61150003
9,5,15,14.21850004
9,5,16,14.81700004
9,5,17,15.40350004
9,5,18,15.97700004
9,5,19,16.54850004
9,5,20,17.07300004
9,5,21,17.63850004
9,5,22,18.12500005
9,5,23,18.65350005
9,5,24,19.10200005
9,5,25,19.54750005
9,5,26,20.02150005
9,5,27,20.48550005
9,5,28,20.89400005
9,5,29,21.31850005
9,5,30,21.72000005
9,6,1,5.11400001
9,6,2,6.81850001
9,6,3,7.78450002
9,6,4,8.48950002
9,6,5,9.16000002
9,6,6,9.80400002
9,6,7,10.46400002
9,6,8,11.12500002
9,6,9,11.76900002
9,6,10,12.46550003
9,6,11,13.05300003
9,6,12,13.78500003
9,6,13,14.39600003
9,6,14,15.05900003
9,6,15,15.70700003
9,6,16,16.33100003
9,6,17,16.90800003
9,6,18,17.54600004
9,6,19,18.16800004
9,6,20,18.73150004
9,6,21,19.34700004
9,6,22,19.88650004
9,6,23,20.44600004
9,6,24,21.00200004
9,6,25,21.50900004
9,6,26,22.04000004
9,6,27,22.56150005
9,6,28,23.03050005
9,6,29,23.56250005
9,6,30,24.06100005
9,7,1,6.14500001
9,7,2,8.12500001
9,7,3,9.26150002
9,7,4,10.01750002
9,7,5,10.69100002
9,7,6,11.31350002
9,7,7,11.97400002
9,7,8,12.63350002
9,7,9,13.25050002
9,7,10,13.93650002
9,7,11,14.54300002
9,7,12,15.22400003
9,7,13,15.84800003
9,7,14,16.52250003
9,7,15,17.15600003
9,7,16,17.80150003
