n,k,m,distance
17,9,15,63.89400003
17,9,16,67.06100003
17,9,17,69.48900003
17,9,18,71.85000003
17,9,19,74.23400003
17,9,20,76.66700003
17,9,21,78.77400003
17,9,22,80.76000003
17,9,23,83.06900003
17,9,24,84.43900004
17,9,25,86.35000004
17,9,26,88.16500004
17,9,27,89.81800004
17,9,28,91.52200004
17,9,29,92.79900004
17,9,30,94.52300004
17,10,1,16.13000001
17,10,2,21.52000001
17,10,3,24.30000002
17,10,4,27.51900002
17,10,5,30.82000002
17,10,6,34.89800002
17,10,7,38.81800002
17,10,8,42.60300002
17,10,9,46.07300002
17,10,10,49.66800002
17,10,11,53.37100002
17,10,12,56.97400002
17,10,13,59.64700002
17,10,14,62.97900002
17,10,15,65.83800003
17,10,16,69.08300003
17,10,17,71.50000003
17,10,18,74.41600003
17,10,19,76.90900003
17,10,20,79.67300003
17,10,21,82.16500003
17,10,22,84.21600003
17,10,23,86.75900003
17,10,24,88.53700003
17,10,25,90.48900003
17,10,26,92.24800003
17,10,27,94.51400004
17,10,28,96.16700004
17,10,29,97.85300004
17,10,30,99.87100004
18,2,1,17.38300001
18,2,2,22.98100002
18,2,3,25.85300003
18,2,4,27.73800004
18,2,5,28.79400004
18,2,6,29.62700005
18,2,7,30.23100006
18,2,8,30.82000007
18,2,9,31.21600007
18,2,10,31.55100008
18,2,11,31.78000008
18,2,12,32.04400009
18,2,13,32.17500009
18,2,14,32.3990001
18,2,15,32.5220001
18,2,16,32.74300011
18,2,17,32.80000011
18,2,18,32.95300012
18,2,19,33.02400012
18,2,20,33.09000012
18,2,21,33.16300013
18,2,22,33.22300013
18,2,23,33.28900013
18,2,24,33.30800014
18,2,25,33.36100014
18,2,26,33.40000014
18,2,27,33.45800014
18,2,28,33.47800014
18,2,29,33.51200015
18,2,30,33.56600015
18,3,1,17.38300001
18,3,2,22.98100001
18,3,3,25.85300002
18,3,4,27.93600002
18,3,5,29.17800003
18,3,6,30.13600003
18,3,7,30.82200003
18,3,8,31.40000004
18,3,9,31.82900004
18,3,10,32.10400005
18,3,11,32.22700005
18,3,12,32.43900005
18,3,13,32.52400006
18,3,14,32.67700006
18,3,15,32.71000006
18,3,16,32.94200007
18,3,17,32.93900007
18,3,18,33.07100007
18,3,19,33.12700008
18,3,20,33.15400008
18,3,21,33.22000008
18,3,22,33.25700009
18,3,23,33.30000009
18,3,24,33.32700009
18,3,25,33.38000009
18,3,26,33.4190001
18,3,27,33.4830001
18,3,28,33.4850001
18,3,29,33.5180001
18,3,30,33.5710001
18,4,1,17.38300001
18,4,2,22.98100001
18,4,3,25.85300002
18,4,4,28.37200002
18,4,5,30.58600002
18,4,6,32.98300002
18,4,7,35.46300003
18,4,8,37.97400003
18,4,9,40.14700003
18,4,10,42.35700004
18,4,11,44.48700004
18,4,12,46.29200004
18,4,13,47.73200004
18,4,14,49.67700005
18,4,15,50.71500005
18,4,16,52.35100005
18,4,17,53.40400005
18,4,18,54.33200006
18,4,19,55.28200006
18,4,20,56.14600006
18,4,21,56.69600006
18,4,22,57.52200006
18,4,23,58.01900007
18,4,24,58.44700007
18,4,25,58.99100007
18,4,26,59.31100007
18,4,27,59.78400007
18,4,28,60.17400008
18,4,29,60.38600008
18,4,30,60.84500008
18,5,1,17.38300001
18,5,2,22.98100001
18,5,3,25.85300002
18,5,4,28.63100002
18,5,5,31.39500002
18,5,6,34.36300002
18,5,7,37.66100002
18,5,8,40.52700003
18,5,9,43.31100003
18,5,10,45.98600003
18,5,11,47.88500003
18,5,12,50.12600003
18,5,13,51.62100004
18,5,14,53.04200004
18,5,15,54.21600004
18,5,16,55.40200004
18,5,17,56.27500004
18,5,18,57.23400005
18,5,19,57.81200005
18,5,20,58.39000005
18,5,21,58.98500005
18,5,22,59.45500005
18,5,23,59.94100005
18,5,24,60.20500006
18,5,25,60.49900006
18,5,26,60.74700006
18,5,27,60.99200006
18,5,28,61.49000006
18,5,29,61.49800006
18,5,30,61.80100007
18,6,1,17.38300001
18,6,2,22.98100001
18,6,3,25.85300002
18,6,4,28.80500002
18,6,5,31.83700002
18,6,6,35.35700002
18,6,7,38.99800002
18,6,8,42.26400002
18,6,9,45.50200002
18,6,10,48.23300003
18,6,11,50.79400003
18,6,12,53.49700003
18,6,13,55.18500003
18,6,14,57.49700003
18,6,15,59.50300003
18,6,16,61.47500004
18,6,17,63.45900004
18,6,18,65.26900004
18,6,19,66.73300004
18,6,20,68.06200004
18,6,21,69.71800004
18,6,22,71.16400005
18,6,23,72.38500005
18,6,24,74.06600005
18,6,25,75.28400005
18,6,26,76.16000005
18,6,27,77.46000005
18,6,28,78.19600005
18,6,29,79.14100006
18,6,30,80.24500006
18,7,1,17.38300001
18,7,2,22.98100001
18,7,3,25.85300002
18,7,4,28.90400002
18,7,5,32.23000002
18,7,6,35.94200002
18,7,7,40.03500002
18,7,8,43.43900002
18,7,9,46.58200002
18,7,10,49.83300002
18,7,11,53.06400003
18,7,12,55.99600003
18,7,13,58.12800003
18,7,14,60.92000003
18,7,15,63.07000003
18,7,16,65.75000003
18,7,17,67.84500003
18,7,18,69.86600003
18,7,19,71.53700004
18,7,20,73.64400004
18,7,21,75.12500004
18,7,22,76.49800004
18,7,23,77.79900004
18,7,24,79.13400004
18,7,25,80.62700004
18,7,26,81.33900004
18,7,27,82.56200005
18,7,28,83.23500005
18,7,29,83.97100005
18,7,30,84.90800005
18,8,1,17.38300001
18,8,2,22.98100001
18,8,3,25.85300002
18,8,4,29.05700002
18,8,5,32.42900002
18,8,6,36.47800002
18,8,7,40.54800002
18,8,8,44.26400002
18,8,9,47.60100002
18,8,10,50.87200002
18,8,11,54.19600002
18,8,12,57.65400002
18,8,13,60.02700003
18,8,14,63.36400003
18,8,15,65.80800003
18,8,16,68.39600003
18,8,17,71.09300003
18,8,18,73.27900003
18,8,19,75.27200003
18,8,20,77.87200003
18,8,21,79.63000003
18,8,22,81.23500004
18,8,23,83.25000004
18,8,24,84.84500004
18,8,25,86.66700004
18,8,26,87.69200004
18,8,27,89.58600004
18,8,28,91.22500004
18,8,29,92.31900004
18,8,30,94.00600004
18,9,1,17.38300001
18,9,2,22.98100001
18,9,3,25.85300002
18,9,4,29.15100002
18,9,5,32.64500002
18,9,6,36.72200002
18,9,7,40.84000002
18,9,8,44.54600002
18,9,9,48.29600002
18,9,10,51.80100002
18,9,11,55.58500002
18,9,12,59.25400002
18,9,13,61.95500002
18,9,14,65.28200003
18,9,15,67.66500003
18,9,16,70.90100003
18,9,17,73.75700003
18,9,18,76.33000003
18,9,19,78.74400003
18,9,20,81.35500003
18,9,21,83.69000003
18,9,22,85.69800003
18,9,23,88.02700003
18,9,24,89.65800004
18,9,25,91.74100004
18,9,26,93.61500004
18,9,27,95.39900004
18,9,28,97.15400004
18,9,29,98.33900004
18,9,30,100.28600004
18,10,1,17.38300001
18,10,2,22.98100001
18,10,3,25.85300002
18,10,4,29.22900002
18,10,5,32.86800002
18,10,6,37.11900002
18,10,7,41.43400002
18,10,8,45.19700002
18,10,9,48.86600002
18,10,10,52.59500002
18,10,11,56.58300002
18,10,12,60.40000002
18,10,13,63.25400002
18,10,14,66.77700002
18,10,15,69.69300003
18,10,16,73.13300003
18,10,17,75.76100003
18,10,18,78.96900003
18,10,19,81.47800003
18,10,20,84.39800003
18,10,21,87.11800003
18,10,22,89.30900003
18,10,23,91.97300003
18,10,24,93.98400003
18,10,25,96.22500003
18,10,26,97.92800003
18,10,27,100.27400004
18,10,28,102.09700004
18,10,29,103.60200004
18,10,30,105.95200004
19,2,1,18.32300001
19,2,2,24.17400002
19,2,3,27.21700003
19,2,4,29.27000004
19,2,5,30.40400005
19,2,6,31.30000005
19,2,7,31.92900006
19,2,8,32.55600007
19,2,9,32.97900007
19,2,10,33.30900008
19,2,11,33.57700009
19,2,12,33.84900009
19,2,13,33.9880001
19,2,14,34.2610001
19,2,15,34.39700011
19,2,16,34.57800011
19,2,17,34.66900011
19,2,18,34.81600012
19,2,19,34.89600012
19,2,20,34.98200013
19,2,21,35.09000013
19,2,22,35.13500013
19,2,23,35.19300014
19,2,24,35.24000014
19,2,25,35.29700014
19,2,26,35.32700014
19,2,27,35.39900015
19,2,28,35.42100015
19,2,29,35.43300015
19,2,30,35.49400015
19,3,1,18.32300001
19,3,2,24.17400001
19,3,3,27.21700002
19,3,4,29.43500002
19,3,5,30.82300003
19,3,6,31.87800003
19,3,7,32.57800003
19,3,8,33.16700004
19,3,9,33.55100004
19,3,10,33.86900005
19,3,11,34.03200005
19,3,12,34.23400005
19,3,13,34.35800006
19,3,14,34.51700006
19,3,15,34.58700006
19,3,16,34.76000007
19,3,17,34.85000007
19,3,18,34.96600007
19,3,19,34.98700008
19,3,20,35.07200008
19,3,21,35.15200008
19,3,22,35.19100009
19,3,23,35.20600009
19,3,24,35.25900009
19,3,25,35.31800009
19,3,26,35.3630001
19,3,27,35.4260001
19,3,28,35.4280001
19,3,29,35.4400001
19,3,30,35.49800011
19,4,1,18.32300001
19,4,2,24.17400001
19,4,3,27.21700002
19,4,4,29.94200002
19,4,5,32.23900002
19,4,6,34.88100002
19,4,7,37.49600003
19,4,8,40.12800003
19,4,9,42.34200003
19,4,10,44.72200004
19,4,11,47.11500004
19,4,12,49.02800004
19,4,13,50.59900004
19,4,14,52.64900005
19,4,15,53.79700005
19,4,16,55.29200005
19,4,17,56.46400005
19,4,18,57.46800006
19,4,19,58.40300006
19,4,20,59.41700006
19,4,21,60.08900006
19,4,22,60.79300006
19,4,23,61.53000007
19,4,24,61.89100007
19,4,25,62.47300007
19,4,26,62.79200007
19,4,27,63.39900008
19,4,28,63.70200008
19,4,29,63.90500008
19,4,30,64.46800008
19,5,1,18.32300001
19,5,2,24.17400001
19,5,3,27.21700002
19,5,4,30.24300002
19,5,5,33.11700002
19,5,6,36.30500002
19,5,7,39.72700002
19,5,8,42.85300003
19,5,9,45.79900003
19,5,10,48.70100003
19,5,11,50.59300003
19,5,12,52.99200003
19,5,13,54.63200004
19,5,14,56.09200004
19,5,15,57.44400004
19,5,16,58.62800004
19,5,17,59.55600004
19,5,18,60.54600005
19,5,19,61.16300005
19,5,20,61.75200005
19,5,21,62.52900005
19,5,22,62.92600005
19,5,23,63.56200005
19,5,24,63.69200006
19,5,25,64.06100006
19,5,26,64.40000006
19,5,27,64.67500006
19,5,28,65.00600006
19,5,29,65.12900007
19,5,30,65.37300007
19,6,1,18.32300001
19,6,2,24.17400001
19,6,3,27.21700002
19,6,4,30.44800002
19,6,5,33.61000002
19,6,6,37.30300002
19,6,7,41.16000002
19,6,8,44.59600002
19,6,9,48.12400002
19,6,10,51.13100003
19,6,11,53.68600003
19,6,12,56.59700003
19,6,13,58.49500003
19,6,14,60.97300003
19,6,15,63.30500003
19,6,16,65.07400004
19,6,17,67.26400004
19,6,18,69.11800004
19,6,19,70.78400004
19,6,20,72.09300004
19,6,21,73.89800004
19,6,22,75.26500005
19,6,23,76.62300005
19,6,24,78.42900005
19,6,25,79.58900005
19,6,26,80.53000005
19,6,27,82.12800005
19,6,28,82.96500005
19,6,29,83.96400006
19,6,30,84.90800006
19,7,1,18.32300001
19,7,2,24.17400001
19,7,3,27.21700002
19,7,4,30.56600002
19,7,5,33.99900002
19,7,6,37.98400002
19,7,7,42.26100002
19,7,8,45.92400002
19,7,9,49.36200002
19,7,10,52.81600002
19,7,11,56.10700003
19,7,12,59.42000003
19,7,13,61.66700003
19,7,14,64.70300003
19,7,15,67.03800003
19,7,16,69.69400003
19,7,17,71.85000003
19,7,18,73.92100003
19,7,19,75.82900004
19,7,20,78.01100004
19,7,21,79.61200004
19,7,22,81.05700004
19,7,23,82.62100004
19,7,24,83.83900004
19,7,25,85.44800004
19,7,26,86.17400005
19,7,27,87.63500005
19,7,28,88.25700005
19,7,29,89.04700005
19,7,30,89.99700005
19,8,1,18.32300001
19,8,2,24.17400001
19,8,3,27.21700002
19,8,4,30.71500002
19,8,5,34.25800002
19,8,6,38.49400002
19,8,7,42.77300002
19,8,8,46.74600002
19,8,9,50.33500002
19,8,10,53.95500002
19,8,11,57.29500002
19,8,12,61.12500002
19,8,13,63.57800003
19,8,14,67.10600003
19,8,15,69.87100003
19,8,16,72.46700003
19,8,17,75.28200003
19,8,18,77.45400003
19,8,19,79.82300003
19,8,20,82.53800003
19,8,21,84.51400004
19,8,22,86.00300004
19,8,23,88.45700004
19,8,24,89.94100004
19,8,25,91.79400004
19,8,26,92.99600004
19,8,27,95.19100004
19,8,28,96.69200004
19,8,29,97.86500004
19,8,30,99.60000005
19,9,1,18.32300001
19,9,2,24.17400001
19,9,3,27.21700002
19,9,4,30.79000002
19,9,5,34.45500002
19,9,6,38.76500002
19,9,7,43.08800002
19,9,8,47.03300002
19,9,9,51.09100002
19,9,10,54.85600002
19,9,11,58.65400002
19,9,12,62.64700002
19,9,13,65.52700002
19,9,14,69.08400003
19,9,15,71.79400003
19,9,16,74.93100003
19,9,17,78.00700003
19,9,18,80.76100003
19,9,19,83.36400003
19,9,20,86.11200003
19,9,21,88.89700003
19,9,22,90.73200003
19,9,23,93.48900003
19,9,24,95.04800004
19,9,25,97.35200004
19,9,26,99.02500004
19,9,27,101.24300004
19,9,28,103.06800004
19,9,29,104.35000004
19,9,30,106.39600004
19,10,1,18.32300001
19,10,2,24.17400001
19,10,3,27.21700002
19,10,4,30.88500002
19,10,5,34.66000002
19,10,6,39.21200002
19,10,7,43.67300002
19,10,8,47.77100002
19,10,9,51.67900002
19,10,10,55.74800002
19,10,11,59.81000002
19,10,12,64.01500002
19,10,13,66.86400002
19,10,14,70.74900002
19,10,15,73.98100003
19,10,16,77.25100003
19,10,17,80.26700003
19,10,18,83.58500003
19,10,19,86.40900003
19,10,20,89.29500003
19,10,21,92.39000003
19,10,22,94.53300003
19,10,23,97.66400003
19,10,24,99.77200003
19,10,25,101.85400003
19,10,26,103.74100003
19,10,27,106.47400004
19,10,28,108.36000004
19,10,29,109.98800004
19,10,30,112.39700004
20,2,1,19.16500001
20,2,2,25.51900002
20,2,3,28.74700003
20,2,4,30.84400004
20,2,5,32.02300005
20,2,6,33.00100005
20,2,7,33.66700006
20,2,8,34.34000007
20,2,9,34.81300007
20,2,10,35.21400008
20,2,11,35.44000009
20,2,12,35.75400009
20,2,13,35.8920001
20,2,14,36.1570001
20,2,15,36.30400011
20,2,16,36.53900011
20,2,17,36.58900012
20,2,18,36.76700012
20,2,19,36.85500013
20,2,20,36.91700013
20,2,21,36.98500013
20,2,22,37.08400014
20,2,23,37.15000014
20,2,24,37.14100014
20,2,25,37.23900015
20,2,26,37.26600015
20,2,27,37.35300015
20,2,28,37.36300015
20,2,29,37.40900016
20,2,30,37.43900016
20,3,1,19.16500001
20,3,2,25.51900001
20,3,3,28.74700002
20,3,4,31.05500002
20,3,5,32.47700003
20,3,6,33.57700003
20,3,7,34.32200004
20,3,8,35.02800004
20,3,9,35.45800004
20,3,10,35.82700005
20,3,11,35.96000005
20,3,12,36.21500005
20,3,13,36.29900006
20,3,14,36.47000006
20,3,15,36.53200007
20,3,16,36.72900007
20,3,17,36.75400007
20,3,18,36.89500008
20,3,19,36.96400008
20,3,20,36.99600008
20,3,21,37.02700008
20,3,22,37.12000009
20,3,23,37.16400009
20,3,24,37.18300009
20,3,25,37.2550001
20,3,26,37.2950001
20,3,27,37.3670001
20,3,28,37.3710001
20,3,29,37.41600011
20,3,30,37.44500011
20,4,1,19.16500001
20,4,2,25.51900001
20,4,3,28.74700002
20,4,4,31.59100002
20,4,5,34.02100002
20,4,6,36.78500002
20,4,7,39.67100003
20,4,8,42.54000003
20,4,9,44.91800003
20,4,10,47.50700004
20,4,11,49.81900004
20,4,12,51.77500004
20,4,13,53.56300004
20,4,14,55.54200005
20,4,15,56.78300005
20,4,16,58.61200005
20,4,17,59.72000005
20,4,18,60.75300006
20,4,19,61.80500006
20,4,20,62.78400006
20,4,21,63.40300006
20,4,22,64.27400007
20,4,23,64.86100007
20,4,24,65.29100007
20,4,25,65.89500007
20,4,26,66.34200007
20,4,27,66.88400008
20,4,28,67.38000008
20,4,29,67.47400008
20,4,30,68.02900008
20,5,1,19.16500001
20,5,2,25.51900001
20,5,3,28.74700002
20,5,4,31.90900002
20,5,5,34.90600002
20,5,6,38.30300002
20,5,7,42.06900002
20,5,8,45.19400003
20,5,9,48.48600003
20,5,10,51.50700003
20,5,11,53.65700003
20,5,12,56.23000003
20,5,13,57.79800004
20,5,14,59.38000004
20,5,15,60.85700004
20,5,16,62.16000004
20,5,17,62.86600004
20,5,18,64.01700005
20,5,19,64.74200005
20,5,20,65.31100005
20,5,21,65.95200005
20,5,22,66.54300005
20,5,23,67.05900006
20,5,24,67.28200006
20,5,25,67.54900006
20,5,26,67.89600006
20,5,27,68.26000006
20,5,28,68.70600006
20,5,29,68.70700007
20,5,30,69.10600007
20,6,1,19.16500001
20,6,2,25.51900001
20,6,3,28.74700002
20,6,4,32.10500002
20,6,5,35.44900002
20,6,6,39.35200002
20,6,7,43.51800002
20,6,8,47.17500002
20,6,9,50.85300002
20,6,10,54.06300003
20,6,11,56.87400003
20,6,12,59.84800003
20,6,13,61.83800003
20,6,14,64.35900003
20,6,15,66.53000003
20,6,16,68.80000004
20,6,17,71.02400004
20,6,18,73.03300004
20,6,19,74.69100004
20,6,20,76.18700004
20,6,21,77.84000004
20,6,22,79.60500005
20,6,23,80.92200005
20,6,24,82.60400005
20,6,25,83.94900005
20,6,26,85.16500005
20,6,27,86.65300005
20,6,28,87.59800005
20,6,29,88.57700006
20,6,30,89.61900006
20,7,1,19.16500001
20,7,2,25.51900001
20,7,3,28.74700002
20,7,4,32.24000002
20,7,5,35.85400002
20,7,6,40.01500002
20,7,7,44.61100002
20,7,8,48.55000002
20,7,9,52.16600002
20,7,10,55.94500002
20,7,11,59.39000003
20,7,12,62.70200003
20,7,13,65.22100003
20,7,14,68.25300003
20,7,15,70.82400003
20,7,16,73.70100003
20,7,17,76.03000003
20,7,18,78.11900003
20,7,19,80.08800004
20,7,20,82.40400004
20,7,21,84.00100004
20,7,22,85.54400004
20,7,23,87.18400004
20,7,24,88.46100004
20,7,25,89.99400004
20,7,26,90.93400005
20,7,27,92.42100005
20,7,28,93.25200005
20,7,29,93.94800005
20,7,30,95.03000005
20,8,1,19.16500001
20,8,2,25.51900001
20,8,3,28.74700002
20,8,4,32.37200002
20,8,5,36.08900002
20,8,6,40.62800002
20,8,7,45.17500002
20,8,8,49.50900002
20,8,9,53.23400002
20,8,10,57.04600002
20,8,11,60.67300002
20,8,12,64.71100003
20,8,13,67.36000003
20,8,14,71.02800003
20,8,15,73.84100003
20,8,16,76.84000003
20,8,17,79.59300003
20,8,18,82.07000003
20,8,19,84.48700003
20,8,20,87.35400003
20,8,21,89.18800004
20,8,22,91.10900004
20,8,23,93.47700004
20,8,24,95.00100004
20,8,25,97.12300004
20,8,26,98.21400004
20,8,27,100.36700004
20,8,28,102.14300004
20,8,29,103.37000004
20,8,30,105.22000005
20,9,1,19.16500001
20,9,2,25.51900001
20,9,3,28.74700002
20,9,4,32.48600002
20,9,5,36.31900002
20,9,6,40.97800002
20,9,7,45.47300002
20,9,8,49.79600002
20,9,9,54.02600002
20,9,10,58.07400002
20,9,11,62.16200002
20,9,12,66.37800002
20,9,13,69.56500002
20,9,14,73.15800003
20,9,15,75.94700003
20,9,16,79.51100003
20,9,17,82.58900003
20,9,18,85.38100003
20,9,19,88.34800003
20,9,20,91.14200003
20,9,21,93.49100003
20,9,22,95.97000003
20,9,23,98.67100003
20,9,24,100.32300004
20,9,25,102.69200004
20,9,26,104.73600004
20,9,27,106.77700004
20,9,28,108.81900004
20,9,29,110.33000004
20,9,30,112.21100004
20,10,1,19.16500001
20,10,2,25.51900001
20,10,3,28.74700002
20,10,4,32.56700002
20,10,5,36.56600002
20,10,6,41.43800002
20,10,7,46.18000002
20,10,8,50.54700002
20,10,9,54.68700002
20,10,10,59.06000002
20,10,11,63.34100002
20,10,12,67.72600002
20,10,13,70.97700002
20,10,14,74.80600002
20,10,15,78.24200003
20,10,16,82.09600003
20,10,17,85.03800003
20,10,18,88.55300003
20,10,19,91.54300003
20,10,20,94.73500003
20,10,21,97.42700003
20,10,22,99.98400003
20,10,23,103.05500003
20,10,24,105.20000003
20,10,25,107.79500003
20,10,26,109.50200003
20,10,27,112.34900004
20,10,28,114.36600004
20,10,29,116.24300004
20,10,30,118.65000004
21,2,1,20.41500001
21,2,2,26.96900002
21,2,3,30.33800003
21,2,4,32.54000004
21,2,5,33.73800005
21,2,6,34.73600005
21,2,7,35.44200006
21,2,8,36.14500007
21,2,9,36.60900007
21,2,10,37.00700008
21,2,11,37.25600009
21,2,12,37.58200009
21,2,13,37.7400001
21,2,14,37.9990001
21,2,15,38.14700011
21,2,16,38.40200011
21,2,17,38.48700012
21,2,18,38.65700012
21,2,19,38.76000013
21,2,20,38.81200013
21,2,21,38.92200014
21,2,22,38.99100014
21,2,23,39.06400014
21,2,24,39.08000015
21,2,25,39.15800015
21,2,26,39.18900015
21,2,27,39.26700015
21,2,28,39.30700016
21,2,29,39.33700016
21,2,30,39.39700016
21,3,1,20.41500001
21,3,2,26.96900001
21,3,3,30.33800002
21,3,4,32.75500002
21,3,5,34.17700003
21,3,6,35.36400003
21,3,7,36.09500004
21,3,8,36.84000004
21,3,9,37.32200004
21,3,10,37.64500005
21,3,11,37.81400005
21,3,12,38.03900006
21,3,13,38.20600006
21,3,14,38.32400006
21,3,15,38.35700007
21,3,16,38.60300007
21,3,17,38.66300007
21,3,18,38.79500008
21,3,19,38.86300008
21,3,20,38.90700008
21,3,21,38.98400009
21,3,22,39.05100009
21,3,23,39.07900009
21,3,24,39.10100009
21,3,25,39.1810001
21,3,26,39.2130001
21,3,27,39.2910001
21,3,28,39.31500011
21,3,29,39.34500011
21,3,30,39.40300011
21,4,1,20.41500001
21,4,2,26.96900001
21,4,3,30.33800002
21,4,4,33.34000002
21,4,5,35.80800002
21,4,6,38.77400002
21,4,7,41.75800003
21,4,8,44.65200003
21,4,9,47.17300003
21,4,10,49.84200004
21,4,11,52.32400004
21,4,12,54.45200004
21,4,13,56.29200004
21,4,14,58.30000005
21,4,15,59.68300005
21,4,16,61.47500005
21,4,17,62.73600005
21,4,18,63.82100006
21,4,19,64.97100006
21,4,20,65.99200006
21,4,21,66.69100006
21,4,22,67.60700007
21,4,23,68.19400007
21,4,24,68.77500007
21,4,25,69.35100007
21,4,26,69.72400008
21,4,27,70.26200008
21,4,28,70.75400008
21,4,29,70.99800008
21,4,30,71.56700008
21,5,1,20.41500001
21,5,2,26.96900001
21,5,3,30.33800002
21,5,4,33.65700002
21,5,5,36.75500002
21,5,6,40.43400002
21,5,7,44.32500002
21,5,8,47.67800003
21,5,9,50.95600003
21,5,10,54.14400003
21,5,11,56.31100003
21,5,12,58.98900003
21,5,13,60.77100004
21,5,14,62.25600004
21,5,15,63.80700004
21,5,16,65.09900004
21,5,17,66.11800004
21,5,18,67.25800005
21,5,19,68.02400005
21,5,20,68.54100005
21,5,21,69.31200005
21,5,22,69.99800005
21,5,23,70.49600006
21,5,24,70.80700006
21,5,25,71.09400006
21,5,26,71.41600006
21,5,27,71.66600006
21,5,28,72.25300006
21,5,29,72.27100007
21,5,30,72.64800007
21,6,1,20.41500001
21,6,2,26.96900001
21,6,3,30.33800002
21,6,4,33.87000002
21,6,5,37.36800002
21,6,6,41.57100002
21,6,7,45.82100002
21,6,8,49.68200002
21,6,9,53.41100002
21,6,10,56.68700003
21,6,11,59.77600003
21,6,12,62.84900003
21,6,13,64.95000003
21,6,14,67.57700003
21,6,15,70.00400003
21,6,16,72.16100004
21,6,17,74.64700004
21,6,18,76.74200004
21,6,19,78.68400004
21,6,20,80.15700004
21,6,21,82.07600004
21,6,22,83.84300005
21,6,23,85.07700005
21,6,24,87.10500005
21,6,25,88.54700005
21,6,26,89.56600005
21,6,27,91.17600005
21,6,28,92.05800005
21,6,29,93.27000006
21,6,30,94.43900006
21,7,1,20.41500001
21,7,2,26.96900001
21,7,3,30.33800002
21,7,4,33.99500002
21,7,5,37.76200002
21,7,6,42.26700002
21,7,7,47.05100002
21,7,8,51.10500002
21,7,9,54.78300002
21,7,10,58.70800002
21,7,11,62.50700003
21,7,12,66.01100003
21,7,13,68.62800003
21,7,14,71.70800003
21,7,15,74.35700003
21,7,16,77.45200003
21,7,17,79.96600003
21,7,18,82.19400003
21,7,19,84.32600004
21,7,20,86.74700004
21,7,21,88.33800004
21,7,22,90.12600004
21,7,23,91.52500004
21,7,24,93.23200004
21,7,25,94.96200004
21,7,26,95.66200005
21,7,27,97.11500005
21,7,28,97.94300005
21,7,29,98.86400005
21,7,30,99.99200005
21,8,1,20.41500001
21,8,2,26.96900001
21,8,3,30.33800002
21,8,4,34.16100002
21,8,5,38.04800002
21,8,6,42.89200002
21,8,7,47.64800002
21,8,8,52.11700002
21,8,9,55.94300002
21,8,10,60.00800002
21,8,11,63.78100002
21,8,12,67.96200003
21,8,13,70.85500003
21,8,14,74.55000003
21,8,15,77.56400003
21,8,16,80.67800003
21,8,17,83.77400003
21,8,18,86.38300003
21,8,19,88.82000003
21,8,20,91.92300003
21,8,21,93.81400004
21,8,22,95.85200004
21,8,23,98.21300004
21,8,24,100.03500004
21,8,25,102.19000004
21,8,26,103.30900004
21,8,27,105.61300004
21,8,28,107.49100004
21,8,29,108.85800004
21,8,30,110.77700005
21,9,1,20.41500001
21,9,2,26.96900001
21,9,3,30.33800002
21,9,4,34.28200002
21,9,5,38.23400002
21,9,6,43.21400002
21,9,7,47.97000002
21,9,8,52.45100002
21,9,9,56.76900002
21,9,10,61.07800002
21,9,11,65.45000002
21,9,12,69.76500002
21,9,13,73.21300002
21,9,14,76.82100003
21,9,15,79.83600003
21,9,16,83.50800003
21,9,17,86.92500003
21,9,18,89.94600003
21,9,19,92.92600003
21,9,20,95.97100003
21,9,21,98.64400003
21,9,22,101.18900003
21,9,23,103.94000003
21,9,24,105.86100004
21,9,25,108.28700004
21,9,26,110.29600004
21,9,27,112.65700004
21,9,28,114.55100004
21,9,29,116.20000004
21,9,30,118.33200004
21,10,1,20.41500001
21,10,2,26.96900001
21,10,3,30.33800002
21,10,4,34.37000002
21,10,5,38.51400002
21,10,6,43.65900002
21,10,7,48.67400002
21,10,8,53.24500002
21,10,9,57.52100002
21,10,10,62.16400002
21,10,11,66.66500002
21,10,12,71.19100002
21,10,13,74.67100002
21,10,14,78.67600002
21,10,15,82.25900003
21,10,16,86.18900003
21,10,17,89.48800003
21,10,18,93.07200003
21,10,19,96.25800003
21,10,20,99.57100003
21,10,21,102.74800003
21,10,22,105.47200003
21,10,23,108.48300003
21,10,24,111.00500003
21,10,25,113.54800003
21,10,26,115.49700004
21,10,27,118.29200004
21,10,28,120.43500004
21,10,29,122.37700004
21,10,30,125.10600004
22,2,1,21.38700001
22,2,2,28.14200002
22,2,3,31.68400003
22,2,4,34.07000004
22,2,5,35.35900005
22,2,6,36.41100005
22,2,7,37.11400006
22,2,8,37.86000007
22,2,9,38.34700008
22,2,10,38.73900008
22,2,11,39.05600009
22,2,12,39.36000009
22,2,13,39.5360001
22,2,14,39.85600011
22,2,15,40.01200011
22,2,16,40.25100012
22,2,17,40.33700012
22,2,18,40.51200013
22,2,19,40.63000013
22,2,20,40.72500013
22,2,21,40.83000014
22,2,22,40.89400014
22,2,23,40.95800015
22,2,24,41.01700015
22,2,25,41.09600015
22,2,26,41.13100016
22,2,27,41.19900016
22,2,28,41.24100016
22,2,29,41.25300016
22,2,30,41.32900017
22,3,1,21.38700001
22,3,2,28.14200001
22,3,3,31.68400002
22,3,4,34.27800002
22,3,5,35.82900003
22,3,6,37.09500003
22,3,7,37.87500004
22,3,8,38.60100004
22,3,9,39.06800004
