A4
374
26082.11
462,26.0,2,2
282,95.33,3,2
414,26.0,3,3
216,0.0,3,6
84,0.0,2,7
516,59.0,3,10
252,122.0,3,3
300,0.0,30,2
432,26.0,2,5
96,0.0,3,7
474,26.0,1,2
282,286.67,27,10
162,0.0,3,10
180,258.0,9,10
282,184.0,15,2
66,0.0,3,2
498,0.0,10,2
498,59.0,3,8
48,0.0,3,2
396,26.0,3,2
552,59.0,1,2
282,0.0,3,2
180,222.0,15,2
114,0.0,2,2
126,0.0,3,10
0,0.0,3,2
360,26.0,6,3
180,0.0,3,4
198,0.0,3,2
252,0.0,3,2
534,59.0,3,5
330,26.0,5,2
180,118.67,9,2
444,26.0,3,3
48,142.0,3,3
558,0.0,1,2
234,0.0,3,2
30,0.0,3,6
282,261.33,30,2
18,0.0,2,2
270,0.0,2,4
144,88.67,3,10
480,0.0,3,10
144,0.0,3,2
300,26.0,5,3
