A4
322
11769.26
22,0.0,3,2
40,0.0,3,10
120,15.5,2,2
144,0.0,3,10
28,0.0,3,7
202,0.0,3,10
232,42.75,6,10
208,0.0,3,10
114,15.5,3,10
136,0.0,2,2
186,24.95,5,10
218,0.0,3,3
252,0.0,2,10
4,0.0,3,10
10,0.0,3,10
102,52.17,6,10
140,0.0,2,7
154,24.95,16,2
248,0.0,2,9
154,0.0,21,2
52,0.0,16,9
52,52.17,25,2
0,0.0,2,10
164,60.2,6,10
16,0.0,3,5
68,75.37,8,10
84,0.0,20,2
34,0.0,3,7
52,75.37,8,10
244,42.75,2,7
232,0.0,8,2
46,0.0,3,10
84,15.5,15,2
150,0.0,2,8
130,0.0,3,10
214,0.0,2,10
224,0.0,4,10
154,60.2,5,10
124,0.0,3,10
196,0.0,3,3
