A4
328
22901.83
170,117.5,14,3
25,175.21,17,2
395,133.43,4,2
65,54.12,16,2
330,81.19,17,2
110,175.21,6,2
400,0,5,2
290,65.71,4,3
45,0,4,2
220,0,4,3
170,183.93,14,2
140,231.79,18,3
290,133.43,21,2
330,0,14,2
265,207.37,21,2
240,224.71,5,2
415,133.43,4,2
240,65.71,5,5
265,65.71,5,2
330,55.0,21,2
150,45.71,14,3
25,211.68,17,2
65,0,17,2
150,0,14,2
25,242.27,13,2
310,0,4,3
0,275.34,12,2
0,123.0,5,3
25,0,4,2
240,0,14,2
395,220.93,4,2
45,151.88,21,2
0,50.0,5,3
290,152.96,17,3
65,105.99,17,2
150,117.14,4,2
375,152.96,4,3
330,112.96,21,2
0,0,5,2
265,252.13,18,2
