A4
438
28365.67
78,305.53,9,2
80,0,2,3
74,0,3,2
44,104.0,2,3
26,180.0,9,5
128,47.33,4,2
64,203.0,4,3
0,0,2,2
84,0,6,3
78,139.81,6,2
8,178.81,9,3
20,257.22,8,3
36,257.22,4,3
96,0,8,2
128,0,6,3
136,47.33,2,3
102,122.33,8,3
8,297.92,6,4
84,82.25,9,4
140,139.5,2,2
144,139.5,2,2
90,160.08,9,3
140,0,4,4
74,86.0,2,3
124,0,2,2
16,0,8,2
112,0,6,3
128,133.33,4,2
32,0,8,3
48,282.75,6,3
108,345.58,8,2
48,203.0,8,2
56,36.0,9,4
124,284.33,6,2
78,223.53,9,4
8,0,4,2
8,84.25,9,3
56,0,9,2
124,345.33,9,4
20,316.22,8,2
26,104.0,9,2
48,0,4,4
96,223.53,6,3
108,160.08,8,3
16,38.5,8,4
56,75.78,9,3
4,0,2,4
56,132.56,9,2
108,249.08,8,3
8,218.92,6,3
