A4
379
31269.32
222,0.0,5,2
138,0.0,2,2
204,150.0,6,2
120,206.0,3,10
66,103.0,1,2
282,0.0,2,2
342,122.36,3,9
282,218.0,2,10
108,0.0,5,2
36,217.67,3,10
270,0.0,2,2
12,0.0,10,2
306,34.36,6,2
72,253.0,4,10
12,103.0,2,3
96,0.0,2,6
306,0.0,11,2
372,0.0,2,6
252,0.0,3,10
342,34.36,5,2
150,34.67,5,2
192,398.0,15,2
306,135.7,6,10
150,148.67,2,2
72,0.0,2,2
390,0.0,2,2
216,213.0,3,10
294,0.0,2,9
12,31.0,10,2
36,103.0,3,2
150,0.0,9,2
54,103.0,2,10
180,34.67,2,8
240,150.0,2,2
162,148.67,3,10
84,0.0,2,2
204,0.0,3,8
108,206.0,2,10
402,0.0,1,3
360,122.36,2,6
192,34.67,2,5
384,0.0,1,2
0,0.0,2,6
24,103.0,2,2
192,213.0,4,7
