A4
417
26662.15
45,0.0,1,2
90,168.0,2,10
138,0.0,1,4
18,56.5,1,2
78,69.0,6,2
129,67.33,1,3
48,0.0,1,4
39,109.0,2,6
114,127.05,2,10
99,127.05,5,9
147,0.0,1,6
150,0.0,1,2
66,50.0,3,2
21,0.0,1,3
15,56.5,1,5
132,0.0,1,2
126,67.33,1,8
99,67.33,7,2
153,0.0,1,2
39,0.0,2,2
30,44.0,2,8
165,0.0,1,2
57,0.0,1,4
60,0.0,5,2
54,0.0,1,2
141,0.0,1,3
135,0.0,1,6
156,0.0,1,4
36,44.0,1,2
12,56.5,1,3
0,0.0,3,2
24,0.0,5,2
78,168.0,2,8
78,0.0,6,2
162,0.0,1,2
84,168.0,2,2
9,56.5,1,2
24,44.0,2,10
0,154.0,3,10
9,0.0,4,2
60,50.0,2,3
99,0.0,5,2
75,0.0,1,5
144,0.0,1,2
66,147.33,3,7
114,0.0,6,2
96,0.0,1,3
120,67.33,2,10
51,0.0,1,3
159,0.0,1,2
