A4
429
27580.49
24,0,3,2
124,102.0,6,2
148,49.54,10,2
252,110.67,3,2
196,242.75,9,2
480,162.0,3,2
304,0,9,2
272,0,2,3
148,82.0,15,3
456,0,3,2
448,0,2,2
52,232.0,10,2
484,0,2,2
0,107.0,5,2
148,0,13,3
52,69.33,15,2
360,250.0,18,2
360,182.67,7,2
424,0,6,2
52,143.33,9,2
232,196.3,5,2
124,0,6,2
364,0,15,2
340,0,6,2
36,107.0,4,3
124,242.75,8,2
0,0,6,2
264,178.0,15,2
36,0,4,2
208,110.67,11,2
220,38.92,10,2
148,141.33,15,2
304,62.0,5,2
124,196.3,27,2
468,137.0,3,2
264,250.0,15,2
208,82.0,15,2
112,0,3,2
220,0,13,2
280,0,6,2
388,182.67,15,2
324,62.0,3,3
156,242.75,10,2
200,0,5,2
468,0,4,2
364,121.33,15,2
336,135.33,6,2
92,143.33,5,2
52,0,15,2
364,50.0,15,2
