A4
364
33220.15
60,0.0,2,2
180,0.0,2,3
204,0.0,2,10
195,0.0,2,10
99,0.0,9,2
255,0.0,2,10
45,0.0,1,3
51,0.0,1,6
24,0.0,2,10
261,0.0,1,4
18,0.0,2,2
249,0.0,2,10
222,0.0,2,10
201,0.0,1,4
39,0.0,2,10
132,0.0,5,10
30,0.0,2,3
234,0.0,2,2
174,0.0,2,2
69,0.0,2,2
189,0.0,2,10
210,0.0,2,10
81,0.0,3,10
150,0.0,4,2
126,0.0,2,10
240,0.0,2,10
162,0.0,4,2
15,0.0,1,3
81,293.67,24,10
48,0.0,1,3
186,0.0,1,2
66,0.0,1,5
54,0.0,2,3
6,0.0,1,3
81,255.0,30,2
246,0.0,1,2
90,0.0,3,7
228,0.0,2,10
216,0.0,2,10
99,66.67,6,8
75,0.0,2,10
0,0.0,2,8
9,0.0,2,9
36,0.0,1,3
147,0.0,1,4
