A4
323
21180.93
39,34.0,3,3
12,102.76,2,10
48,34.0,2,6
99,0.0,1,5
27,0.0,11,2
90,124.0,3,10
102,0.0,4,2
0,0.0,2,10
114,60.67,5,2
75,0.0,2,10
54,34.0,1,3
18,102.76,2,2
162,0.0,1,2
129,60.67,1,3
102,69.0,2,6
165,0.0,1,2
60,100.0,5,2
27,34.0,4,2
108,69.0,2,6
81,0.0,3,2
27,148.0,7,2
147,44.0,3,2
6,102.76,2,10
114,0.0,6,2
147,0.0,5,2
6,0.0,7,2
144,0.0,1,4
138,0.0,1,2
156,44.0,2,10
81,167.33,3,10
141,0.0,1,3
60,0.0,5,2
24,35.43,1,2
132,0.0,2,10
60,192.0,5,2
6,35.43,6,2
90,0.0,3,2
57,34.0,1,3
147,138.0,3,10
114,192.67,3,9
